EDW,BIQL,FactPurchaseOrderDetail,VIEW
EDW,BIQL,FactPurchaseOrderDetailLedger,VIEW
EDW,BIQL,FactPurchaseOrderDetailLedger_shipkpi,VIEW
EDW,BIQL,FactPurchaseOrderHeader_shipkpi,VIEW
EDW,BIQL,FactPurchaseOrderReceiver,VIEW
EDW,BIQL,FactQCDetail,VIEW
EDW,BIQL,FactQCPreferenceProfile,VIEW
EDW,BIQL,FactSalesAnalysis_Pvt,VIEW
EDW,BIQL,FactSalesDetail,VIEW
EDW,BIQL,FactSalesDetail_UOM_Fix,VIEW
EDW,BIQL,FactSalesHeader,VIEW
EDW,BIQL,FactSalesPriceAdjustments,VIEW
EDW,BIQL,FactSupplierPricing,VIEW
EDW,BIQL,FactWOPartsList,VIEW
EDW,BIQL,FactWOProductionCost,VIEW
EDW,BIQL,FactWORouting,VIEW
EDW,BIQL,FactWORouting_Active_Balance,VIEW
EDW,BIQL,FactWOTimeTransactions,VIEW
EDW,BIQL,SF_DimAccount,VIEW
EDW,BIQL,SF_DimCase,VIEW
EDW,BIQL,SF_DimOpportunity,VIEW
EDW,BIQL,SF_DimOpportunityLineItem,VIEW
EDW,BIQL,TbAccount,VIEW
EDW,BIQL,TbAccountsPayable_Detail,VIEW
EDW,BIQL,TbAccountsPayable_Payment,VIEW
EDW,BIQL,TbAccountsReceivable_Detail,VIEW
EDW,BIQL,TbAccountsReceivable_Receipt,VIEW
EDW,BIQL,TbAddress,VIEW
EDW,BIQL,TbAgingBandAP,VIEW
EDW,BIQL,TbAgingBandAR,VIEW
EDW,BIQL,TbAgingBasedOnDateAP,VIEW
EDW,BIQL,TbARAgingDate,VIEW
EDW,BIQL,TbAsset,VIEW
EDW,BIQL,TbAudit,VIEW
EDW,BIQL,TbBillOfMaterialExpanded,VIEW
EDW,BIQL,TbBillOfMaterialExpanded_EDW,VIEW
EDW,BIQL,TbBillOfMaterialExpanded_Orig,VIEW
EDW,BIQL,TbBillOfMaterialExpanded2,VIEW
EDW,BIQL,TbBranch,VIEW
EDW,BIQL,TbBudgetForecast,VIEW
EDW,BIQL,TbBusinessUnit,VIEW
EDW,BIQL,TbCalendar,VIEW
EDW,BIQL,TbCalendarAging,VIEW
EDW,BIQL,TbCalendarFilter,VIEW
EDW,BIQL,TbCalendarItemSnapshot,VIEW
EDW,BIQL,TbCalendarSnapshot,VIEW
EDW,BIQL,TbCompany,VIEW
EDW,BIQL,TbCompanyAP,VIEW
EDW,BIQL,TbCompanyAR,VIEW
EDW,BIQL,TbCompanySA,VIEW
EDW,BIQL,TbCompanySecurity,VIEW
EDW,BIQL,TbCostComponent,VIEW
