Company,Branch Plant,2nd Item Number,Purchase Order Number,Reference 2,Reporting Code 3,Open Quantity,Primary Quantity,Primary UOM,Secondary Quantity,Secondary UOM,Last Status,Next Status,Requested Date,Promised Date,Vendor Code,Vendor Name,Freeze Code Flag,Branch Plant1,Global Bulk Item,Bulk Item,2nd Item Number1,Commodity Class,Sub Class,Master Planning Family,GL Category,Primary Supplier,Safety Stock,Leadtime Level
00010,CIN2,AC540,170394,"",SS,0,15433,LB,7000,KG,400,999,2025-09-15 00:00:00,2025-08-14 00:00:00,351400,Solstice - Orange,Y,CIN2,AC540,AC540,AC540,EAA,EAA,RRC,IN30,351400,36000,70
00010,CIN2,AC540,170394,2825267,SS,0,17637,LB,8000,KG,980,999,2025-09-15 00:00:00,2025-08-14 00:00:00,351400,Solstice - Orange,Y,CIN2,AC540,AC540,AC540,EAA,EAA,RRC,IN30,351400,36000,70
00010,CIN2,AC540,171292,2833200,SS,0,17637,LB,8000,KG,400,999,2026-03-06 00:00:00,2026-03-23 00:00:00,351400,Solstice - Orange,Y,CIN2,AC540,AC540,AC540,EAA,EAA,RRC,IN30,351400,36000,70
00010,CIN2,AC540,171366,2834206,SS,0,17637,LB,8000,KG,400,999,2025-12-16 00:00:00,2025-09-25 00:00:00,351400,Solstice - Orange,Y,CIN2,AC540,AC540,AC540,EAA,EAA,RRC,IN30,351400,36000,70
00010,CIN2,AC540,171367,2834205,SS,0,17637,LB,8000,KG,400,999,2025-12-22 00:00:00,2025-12-22 00:00:00,351400,Solstice - Orange,Y,CIN2,AC540,AC540,AC540,EAA,EAA,RRC,IN30,351400,36000,70
00010,CIN2,AC540,173938,2856673,SS,0,17637,LB,8000,KG,400,999,2026-06-17 00:00:00,2026-06-17 00:00:00,351400,Solstice - Orange,Y,CIN2,AC540,AC540,AC540,EAA,EAA,RRC,IN30,351400,36000,70
00010,CIN2,AC540,176354,2880097,SS,26455,26455,LB,12000,KG,280,400,2026-07-22 00:00:00,2026-07-22 00:00:00,351400,Solstice - Orange,Y,CIN2,AC540,AC540,AC540,EAA,EAA,RRC,IN30,351400,36000,70
00010,CIN2,AC6,171292,2833200,BG,0,4408,LB,1999,KG,400,999,2026-03-06 00:00:00,2026-03-23 00:00:00,351400,Solstice - Orange,Y,CIN2,AC6,AC6,AC6,SYN,LDP,RRC,IN30,351400,0,49
00010,CIN2,AC6,171884,2839158,BG,0,4409,LB,2000,KG,400,999,2026-02-16 00:00:00,2025-12-15 00:00:00,351400,Solstice - Orange,Y,CIN2,AC6,AC6,AC6,SYN,LDP,RRC,IN30,351400,0,49
00010,CIN2,AC6,173378,2852409,BG,0,2204,LB,1000,KG,400,999,2026-03-11 00:00:00,2026-02-11 00:00:00,351400,Solstice - Orange,Y,CIN2,AC6,AC6,AC6,SYN,LDP,RRC,IN30,351400,0,49
00010,CIN2,AC6,173869,2855896,BG,0,4409,LB,2000,KG,400,999,2026-04-01 00:00:00,2026-04-01 00:00:00,351400,Solstice - Orange,Y,CIN2,AC6,AC6,AC6,SYN,LDP,RRC,IN30,351400,0,49
00010,CIN2,AC6,173870,2855899,BG,0,4409,LB,2000,KG,400,999,2026-05-01 00:00:00,2026-04-30 00:00:00,351400,Solstice - Orange,Y,CIN2,AC6,AC6,AC6,SYN,LDP,RRC,IN30,351400,0,49
00010,CIN2,AC6,173871,2855900,BG,0,2205,LB,1000,KG,400,999,2026-06-01 00:00:00,2026-06-01 00:00:00,351400,Solstice - Orange,Y,CIN2,AC6,AC6,AC6,SYN,LDP,RRC,IN30,351400,0,49
00010,CIN2,AC6,177840,2891282,BG,4409,4409,LB,2000,KG,280,400,2026-09-21 00:00:00,2026-09-02 00:00:00,351400,Solstice - Orange,Y,CIN2,AC6,AC6,AC6,SYN,LDP,RRC,IN30,351400,0,49
00010,CIN2,AC629M,166261,2786604,SS,0,39683,LB,18000,KG,400,999,2025-07-21 00:00:00,2025-07-21 00:00:00,20257,"Honeywell Spec Wax & Additives, Inc.",Y,CIN2,AC629M,AC629M,AC629M,SYN,OXL,RRC,IN30,351400,67000,49
00010,CIN2,AC629M,167590,2799709,SS,0,39683,LB,18000,KG,400,999,2025-08-28 00:00:00,2025-08-28 00:00:00,351400,Solstice - Orange,Y,CIN2,AC629M,AC629M,AC629M,SYN,OXL,RRC,IN30,351400,67000,49
00010,CIN2,AC629M,168319,2807228,SS,0,39683,LB,18000,KG,400,999,2025-09-16 00:00:00,2025-09-16 00:00:00,351400,Solstice - Orange,Y,CIN2,AC629M,AC629M,AC629M,SYN,OXL,RRC,IN30,351400,67000,49
00010,CIN2,AC629M,168658,2810232,SS,0,39683,LB,18000,KG,400,999,2025-09-23 00:00:00,2025-09-23 00:00:00,351400,Solstice - Orange,Y,CIN2,AC629M,AC629M,AC629M,SYN,OXL,RRC,IN30,351400,67000,49
00010,CIN2,AC629M,169496,2820444,SS,0,39683,LB,18000,KG,400,999,2025-10-31 00:00:00,2025-10-27 00:00:00,351400,Solstice - Orange,Y,CIN2,AC629M,AC629M,AC629M,SYN,OXL,RRC,IN30,351400,67000,49
00010,CIN2,AC629M,169497,2820452,SS,0,39683,LB,18000,KG,400,999,2025-11-25 00:00:00,2025-11-25 00:00:00,351400,Solstice - Orange,Y,CIN2,AC629M,AC629M,AC629M,SYN,OXL,RRC,IN30,351400,67000,49
00010,CIN2,AC629M,169498,2920496,SS,0,39683,LB,18000,KG,400,999,2025-12-29 00:00:00,2025-12-29 00:00:00,351400,Solstice - Orange,Y,CIN2,AC629M,AC629M,AC629M,SYN,OXL,RRC,IN30,351400,67000,49
00010,CIN2,AC629M,171326,2834204,SS,0,39683,LB,18000,KG,400,999,2026-04-13 00:00:00,2026-04-10 00:00:00,351400,Solstice - Orange,Y,CIN2,AC629M,AC629M,AC629M,SYN,OXL,RRC,IN30,351400,67000,49
00010,CIN2,AC629M,171631,2837040,SS,0,39683,LB,18000,KG,400,999,2026-03-03 00:00:00,2026-03-02 00:00:00,351400,Solstice - Orange,Y,CIN2,AC629M,AC629M,AC629M,SYN,OXL,RRC,IN30,351400,67000,49
00010,CIN2,AC629M,171632,2837042,SS,0,39683,LB,18000,KG,400,999,2026-04-03 00:00:00,2026-04-03 00:00:00,351400,Solstice - Orange,Y,CIN2,AC629M,AC629M,AC629M,SYN,OXL,RRC,IN30,351400,67000,49
00010,CIN2,AC629M,174282,2859028,SS,0,39683,LB,18000,KG,400,999,2026-05-01 00:00:00,2026-04-30 00:00:00,351400,Solstice - Orange,Y,CIN2,AC629M,AC629M,AC629M,SYN,OXL,RRC,IN30,351400,67000,49
00010,CIN2,AC629M,175190,2867351,SS,0,28660,LB,13000,KG,400,999,2026-06-03 00:00:00,2026-06-03 00:00:00,351400,Solstice - Orange,Y,CIN2,AC629M,AC629M,AC629M,SYN,OXL,RRC,IN30,351400,67000,49
00010,CIN2,AC629M,175669,2872382,SS,0,39683,LB,18000,KG,400,999,2026-06-15 00:00:00,2026-06-15 00:00:00,351400,Solstice - Orange,Y,CIN2,AC629M,AC629M,AC629M,SYN,OXL,RRC,IN30,351400,67000,49
00010,CIN2,AC629M,176264,2878457,SS,0,39683,LB,18000,KG,400,999,2026-07-13 00:00:00,2026-06-29 00:00:00,351400,Solstice - Orange,Y,CIN2,AC629M,AC629M,AC629M,SYN,OXL,RRC,IN30,351400,67000,49
00010,CIN2,AC629M,176552,2882020,SS,39683,39683,LB,18000,KG,280,400,2026-08-03 00:00:00,2026-07-15 00:00:00,351400,Solstice - Orange,Y,CIN2,AC629M,AC629M,AC629M,SYN,OXL,RRC,IN30,351400,67000,49
00010,CIN2,AC629M,177113,2885650,SS,39683,39683,LB,18000,KG,280,400,2026-08-11 00:00:00,2026-08-11 00:00:00,351400,Solstice - Orange,Y,CIN2,AC629M,AC629M,AC629M,SYN,OXL,RRC,IN30,351400,67000,49
00010,CIN2,AC629M,177114,2885623,SS,39683,39683,LB,18000,KG,280,400,2026-09-09 00:00:00,2026-09-09 00:00:00,351400,Solstice - Orange,Y,CIN2,AC629M,AC629M,AC629M,SYN,OXL,RRC,IN30,351400,67000,49
00010,CIN2,AC645,168728,2810609,SS,0,14330,LB,6500,KG,400,999,2026-01-06 00:00:00,2025-11-24 00:00:00,351400,Solstice - Orange,Y,CIN2,AC645,AC645,AC645,SYN,WOT,RRC,IN30,351400,0,119
00010,CIN2,AC645,168728,2810609,SS,0,15432,LB,7000,KG,980,999,2026-01-06 00:00:00,2026-01-06 00:00:00,702800,Solstice - Orange,Y,CIN2,AC645,AC645,AC645,SYN,WOT,RRC,IN30,351400,0,119
00010,CIN2,AC645,172187,2841931,SS,0,17637,LB,8000,KG,400,999,2026-03-30 00:00:00,2026-05-07 00:00:00,351400,Solstice - Orange,Y,CIN2,AC645,AC645,AC645,SYN,WOT,RRC,IN30,351400,0,119
00010,CIN2,AC645,172187,2841931,SS,0,17637,LB,8000,KG,980,999,2026-03-30 00:00:00,2026-06-02 00:00:00,351400,Solstice - Orange,Y,CIN2,AC645,AC645,AC645,SYN,WOT,RRC,IN30,351400,0,119
00010,CIN2,AC645,177111,2885649,SS,17637,17637,LB,8000,KG,280,400,2026-08-27 00:00:00,2026-08-27 00:00:00,351400,Solstice - Orange,Y,CIN2,AC645,AC645,AC645,SYN,WOT,RRC,IN30,351400,0,119
00010,CIN2,AC680,171292,"",SS,0,6614,LB,3000,KG,400,999,2026-03-06 00:00:00,2026-04-02 00:00:00,351400,Solstice - Orange,N,CIN2,AC680,AC680,AC680,SYN,OXL,RRC,IN30,351400,0,84
00010,CIN2,AC680,171292,2833200,SS,0,6614,LB,3000,KG,400,999,2026-03-06 00:00:00,2026-03-23 00:00:00,351400,Solstice - Orange,Y,CIN2,AC680,AC680,AC680,SYN,OXL,RRC,IN30,351400,0,84
00010,CIN2,AC680,171884,2839158,SS,0,22046,LB,10000,KG,400,999,2026-02-16 00:00:00,2025-12-15 00:00:00,702800,Solstice - Orange,Y,CIN2,AC680,AC680,AC680,SYN,OXL,RRC,IN30,351400,0,84
00010,CIN2,AC680,173869,2855896,SS,0,19841,LB,9000,KG,400,999,2026-04-01 00:00:00,2026-04-01 00:00:00,351400,Solstice - Orange,Y,CIN2,AC680,AC680,AC680,SYN,OXL,RRC,IN30,351400,0,84
00010,CIN2,AC680,173870,2855899,BG,0,2205,LB,1000,KG,400,999,2026-05-01 00:00:00,2026-04-30 00:00:00,351400,Solstice - Orange,Y,CIN2,AC680,AC680,AC680,SYN,OXL,RRC,IN30,351400,0,84
00010,CIN2,AC680,173870,2855899,SS,0,30864,LB,14000,KG,400,999,2026-05-01 00:00:00,2026-04-30 00:00:00,702800,Solstice - Orange,Y,CIN2,AC680,AC680,AC680,SYN,OXL,RRC,IN30,351400,0,84
00010,CIN2,AC680,173871,2855900,SS,0,16534,LB,7500,KG,400,999,2026-06-01 00:00:00,2026-06-01 00:00:00,351400,Solstice - Orange,Y,CIN2,AC680,AC680,AC680,SYN,OXL,RRC,IN30,351400,0,84
00010,CIN2,AC680,176265,2878459,SS,22046,22046,LB,10000,KG,280,400,2026-07-17 00:00:00,2026-07-17 00:00:00,351400,Solstice - Orange,Y,CIN2,AC680,AC680,AC680,SYN,OXL,RRC,IN30,351400,0,84
00010,CIN2,AC680,177840,2891282,SS,13228,13228,LB,6000,KG,280,400,2026-09-21 00:00:00,2026-09-02 00:00:00,351400,Solstice - Orange,Y,CIN2,AC680,AC680,AC680,SYN,OXL,RRC,IN30,351400,0,84
00010,CIN2,AC9,168728,2810609,BG,0,11020,LB,4999,KG,400,999,2026-01-06 00:00:00,2025-11-24 00:00:00,351400,Solstice - Orange,Y,CIN2,AC9,AC9,AC9,SYN,LDP,RRC,IN30,351400,4408,84
00010,CIN2,AC9,173378,2852409,BG,0,11020,LB,4999,KG,980,999,2026-03-11 00:00:00,2026-03-11 00:00:00,351400,Solstice - Orange,Y,CIN2,AC9,AC9,AC9,SYN,LDP,RRC,IN30,351400,4408,84
00010,CIN2,AC9,177111,2885649,BG,6612,6612,LB,2999,KG,280,400,2026-08-27 00:00:00,2026-08-27 00:00:00,351400,Solstice - Orange,Y,CIN2,AC9,AC9,AC9,SYN,LDP,RRC,IN30,351400,4408,84
00010,CIN2,AC9,178626,"",BG,6612,6612,LB,2999,KG,280,400,2026-12-21 00:00:00,2026-12-21 00:00:00,24886,"Michelman  Interl. - (FG) - Aubange, BE",N,CIN2,AC9,AC9,AC9,SYN,LDP,RRC,IN30,351400,4408,84
00010,CIN2,AC950,167791,2801921,SS,0,15432,LB,7000,KG,980,999,2025-08-11 00:00:00,2025-08-11 00:00:00,20257,"Honeywell Spec Wax & Additives, Inc.",Y,CIN2,AC950,AC950,AC950,MAP,MAP,RRC,IN30,351400,13350,91
00010,CIN2,AC950,173378,2852409,SS,0,8818,LB,4000,KG,400,999,2026-03-11 00:00:00,2026-02-11 00:00:00,351400,Solstice - Orange,Y,CIN2,AC950,AC950,AC950,MAP,MAP,RRC,IN30,351400,13350,91
00010,CIN2,AC950,173975,2857108,SS,0,26455,LB,12000,KG,400,999,2026-04-03 00:00:00,2026-04-03 00:00:00,351400,Solstice - Orange,Y,CIN2,AC950,AC950,AC950,MAP,MAP,RRC,IN30,351400,13350,91
00010,CIN2,AC950,175190,2867351,SS,0,11023,LB,5000,KG,400,999,2026-06-03 00:00:00,2026-06-03 00:00:00,351400,Solstice - Orange,Y,CIN2,AC950,AC950,AC950,MAP,MAP,RRC,IN30,351400,13350,91
00010,CIN2,AC950,175853,2874389,SS,0,39683,LB,18000,KG,400,999,2026-07-01 00:00:00,2026-06-24 00:00:00,351400,Solstice - Orange,Y,CIN2,AC950,AC950,AC950,MAP,MAP,RRC,IN30,351400,13350,91
00010,CIN2,AC950,176354,2880097,SS,0,13228,LB,6000,KG,980,999,2026-07-22 00:00:00,2026-08-24 00:00:00,351400,Solstice - Orange,Y,CIN2,AC950,AC950,AC950,MAP,MAP,RRC,IN30,351400,13350,91
00010,CIN2,AC950,176354,2880097,SS,2205,2205,LB,1000,KG,280,400,2026-07-22 00:00:00,2026-07-22 00:00:00,351400,Solstice - Orange,Y,CIN2,AC950,AC950,AC950,MAP,MAP,RRC,IN30,351400,13350,91
00010,CIN2,AC950,176354,2880097,SS,11023,11023,LB,5000,KG,280,400,2026-07-22 00:00:00,2026-08-24 00:00:00,351400,Solstice - Orange,Y,CIN2,AC950,AC950,AC950,MAP,MAP,RRC,IN30,351400,13350,91
00010,CIN2,AC950,177112,2885651,SS,17637,17637,LB,8000,KG,280,400,2026-08-21 00:00:00,2026-08-21 00:00:00,351400,Solstice - Orange,Y,CIN2,AC950,AC950,AC950,MAP,MAP,RRC,IN30,351400,13350,91
00010,CIN2,AC950,177840,2891282,SS,22046,22046,LB,10000,KG,280,400,2026-09-21 00:00:00,2026-09-02 00:00:00,351400,Solstice - Orange,Y,CIN2,AC950,AC950,AC950,MAP,MAP,RRC,IN30,351400,13350,91
00010,CIN2,ACA12,173022,2848966,BG,0,3527,LB,3527,LB,400,999,2026-03-11 00:00:00,2026-02-13 00:00:00,351149,Solstice - Baton Rouge,Y,CIN2,ACA12,ACA12,ACA12,SYN,OXH,RCB,IN30,351149,6640,56
00010,CIN2,ACA12,174349,2859705,BG,0,21164,LB,21164,LB,400,999,2026-01-30 00:00:00,2026-01-30 00:00:00,351149,Solstice - Baton Rouge,Y,CIN2,ACA12,ACA12,ACA12,SYN,OXH,RCB,IN30,351149,6640,56
00010,CIN2,ACTMV,170790,"",DR,0,5280,LB,5280,LB,400,999,2025-08-22 00:00:00,2025-08-22 00:00:00,26765,"Thor Specialities, Inc.",Y,CIN2,ACTMV,ACTMV,ACTMV,BIO,ICP,RCB,IN30,26765,984,9
00010,CIN2,ACTMV,171567,"",DR,0,5280,LB,5280,LB,400,999,2025-09-26 00:00:00,2025-09-26 00:00:00,26765,"Thor Specialities, Inc.",Y,CIN2,ACTMV,ACTMV,ACTMV,BIO,ICP,RCB,IN30,26765,984,9
00010,CIN2,ACTMV,172661,"",DR,0,5280,LB,5280,LB,400,999,2025-11-10 00:00:00,2025-11-10 00:00:00,26765,"Thor Specialities, Inc.",Y,CIN2,ACTMV,ACTMV,ACTMV,BIO,ICP,RCB,IN30,26765,984,9
00010,CIN2,ACTMV,173016,"",DR,0,3520,LB,3520,LB,400,999,2025-12-02 00:00:00,2025-11-21 00:00:00,26765,"Thor Specialities, Inc.",Y,CIN2,ACTMV,ACTMV,ACTMV,BIO,ICP,RCB,IN30,26765,984,9
00010,CIN2,ACTMV,173677,"",DR,0,3520,LB,3520,LB,400,999,2025-12-22 00:00:00,2025-12-22 00:00:00,26765,"Thor Specialities, Inc.",Y,CIN2,ACTMV,ACTMV,ACTMV,BIO,ICP,RCB,IN30,26765,984,9
00010,CIN2,ACTMV,174316,"",DR,0,5280,LB,5280,LB,400,999,2026-01-14 00:00:00,2026-01-14 00:00:00,26765,"Thor Specialities, Inc.",Y,CIN2,ACTMV,ACTMV,ACTMV,BIO,ICP,RCB,IN30,26765,984,9
00010,CIN2,ACTMV,175270,"",DR,0,5280,LB,5280,LB,400,999,2026-02-23 00:00:00,2026-02-25 00:00:00,26765,"Thor Specialities, Inc.",Y,CIN2,ACTMV,ACTMV,ACTMV,BIO,ICP,RCB,IN30,26765,984,9
00010,CIN2,ACTMV,175565,"",DR,0,5280,LB,5280,LB,400,999,2026-03-13 00:00:00,2026-03-13 00:00:00,26765,"Thor Specialities, Inc.",Y,CIN2,ACTMV,ACTMV,ACTMV,BIO,ICP,RCB,IN30,26765,984,9
00010,CIN2,ACTMV,175983,"",DR,0,5280,LB,5280,LB,400,999,2026-03-26 00:00:00,2026-03-26 00:00:00,26765,"Thor Specialities, Inc.",N,CIN2,ACTMV,ACTMV,ACTMV,BIO,ICP,RCB,IN30,26765,984,9
00010,CIN2,ACTMV,176573,"",DR,0,1760,LB,1760,LB,400,999,2026-04-23 00:00:00,2026-04-23 00:00:00,26765,"Thor Specialities, Inc.",Y,CIN2,ACTMV,ACTMV,ACTMV,BIO,ICP,RCB,IN30,26765,984,9
00010,CIN2,ACTMV,177396,"",DR,0,7040,LB,7040,LB,400,999,2026-05-26 00:00:00,2026-05-26 00:00:00,26765,"Thor Specialities, Inc.",Y,CIN2,ACTMV,ACTMV,ACTMV,BIO,ICP,RCB,IN30,26765,984,9
00010,CIN2,ACTMV,178865,"",DR,3520,3520,LB,3520,LB,220,230,2026-07-23 00:00:00,2026-07-23 00:00:00,26765,"Thor Specialities, Inc.",N,CIN2,ACTMV,ACTMV,ACTMV,BIO,ICP,RCB,IN30,26765,984,9
00010,CIN2,AFEG8200C,168873,"",BB,0,21164,LB,21164,LB,400,999,2025-08-04 00:00:00,2025-07-28 00:00:00,659094,Performance Materials NA. Inc,Y,CIN2,AFEG8200C,AFEG8200C,AFEG8200C,POL,POT,RBW,IN30,353964,10000,42
00010,CIN2,AFEG8200C,169723,"",BB,0,10582,LB,10582,LB,980,999,2025-08-22 00:00:00,2025-08-22 00:00:00,329547,Performance Materials NA. Inc,Y,CIN2,AFEG8200C,AFEG8200C,AFEG8200C,POL,POT,RBW,IN30,353964,10000,42
00010,CIN2,AFEG8200C,170129,"",BB,0,11904,LB,11904,LB,400,999,2025-09-02 00:00:00,2025-09-02 00:00:00,659094,Performance Materials NA. Inc,Y,CIN2,AFEG8200C,AFEG8200C,AFEG8200C,POL,POT,RBW,IN30,353964,10000,42
00010,CIN2,AFEG8200C,170510,"",BB,0,41006,LB,41006,LB,400,999,2025-09-16 00:00:00,2025-10-08 00:00:00,659094,Performance Materials NA. Inc,Y,CIN2,AFEG8200C,AFEG8200C,AFEG8200C,POL,POT,RBW,IN30,353964,10000,42
00010,CIN2,AFEG8200C,170511,"",BB,0,21164,LB,21164,LB,980,999,2025-10-06 00:00:00,2025-10-17 00:00:00,659094,Performance Materials NA. Inc,Y,CIN2,AFEG8200C,AFEG8200C,AFEG8200C,POL,POT,RBW,IN30,353964,10000,42
00010,CIN2,AFEG8200C,172371,"",BB,0,41006,LB,41006,LB,400,999,2025-11-17 00:00:00,2025-11-19 00:00:00,353964,Dow - LaPorte,Y,CIN2,AFEG8200C,AFEG8200C,AFEG8200C,POL,POT,RBW,IN30,353964,10000,42
00010,CIN2,AFEG8200C,172987,"",BB,0,41006,LB,41006,LB,400,999,2026-01-14 00:00:00,2026-01-14 00:00:00,353964,Dow - LaPorte,Y,CIN2,AFEG8200C,AFEG8200C,AFEG8200C,POL,POT,RBW,IN30,353964,10000,42
00010,CIN2,AFEG8200C,173188,"",BB,0,41006,LB,41006,LB,980,999,2026-01-07 00:00:00,2026-01-07 00:00:00,353964,Dow - LaPorte,Y,CIN2,AFEG8200C,AFEG8200C,AFEG8200C,POL,POT,RBW,IN30,353964,10000,42
00010,CIN2,AFEG8200C,173970,"",BB,0,41006,LB,41006,LB,400,999,2026-02-18 00:00:00,2026-02-16 00:00:00,353964,Dow - LaPorte,Y,CIN2,AFEG8200C,AFEG8200C,AFEG8200C,POL,POT,RBW,IN30,353964,10000,42
00010,CIN2,AFEG8200C,175209,"",BB,0,41006,LB,41006,LB,400,999,2026-03-30 00:00:00,2026-03-30 00:00:00,353964,Dow - LaPorte,Y,CIN2,AFEG8200C,AFEG8200C,AFEG8200C,POL,POT,RBW,IN30,353964,10000,42
00010,CIN2,AFEG8200C,176588,"",BB,0,41006,LB,41006,LB,400,999,2026-05-26 00:00:00,2026-05-26 00:00:00,353964,Dow - LaPorte,Y,CIN2,AFEG8200C,AFEG8200C,AFEG8200C,POL,POT,RBW,IN30,353964,10000,42
00010,CIN2,AFEG8200C,177107,"",BB,0,41006,LB,41006,LB,400,999,2026-07-13 00:00:00,2026-07-13 00:00:00,353964,Dow - LaPorte,Y,CIN2,AFEG8200C,AFEG8200C,AFEG8200C,POL,POT,RBW,IN30,353964,10000,42
00010,CIN2,AFEG8200G,165569,4009593911,BB,0,39683,LB,39683,LB,400,999,2025-06-09 00:00:00,2025-07-16 00:00:00,20177,Dow Chemical - Plastics,N,CIN2,AFEG8200G,AFEG8200G,AFEG8200G,ACR,ACR,RBW,IN30,20177,0,10
00010,CIN2,AFEG8200G,165570,4009607608,BB,0,39683,LB,39683,LB,400,999,2025-06-16 00:00:00,2025-07-18 00:00:00,20177,Dow Chemical - Plastics,Y,CIN2,AFEG8200G,AFEG8200G,AFEG8200G,ACR,ACR,RBW,IN30,20177,0,10
00010,CIN2,AFEG8200G,165571,4009607623,BB,0,39683,LB,39683,LB,400,999,2025-06-20 00:00:00,2025-08-06 00:00:00,20177,Dow Chemical - Plastics,Y,CIN2,AFEG8200G,AFEG8200G,AFEG8200G,ACR,ACR,RBW,IN30,20177,0,10
00010,CIN2,AFEG8200G,165572,4009607627,BB,0,39683,LB,39683,LB,400,999,2025-06-23 00:00:00,2025-08-13 00:00:00,20177,Dow Chemical - Plastics,Y,CIN2,AFEG8200G,AFEG8200G,AFEG8200G,ACR,ACR,RBW,IN30,20177,0,10
00010,CIN2,AFEG8200G,165573,4009607634,BB,0,39683,LB,39683,LB,400,999,2025-06-30 00:00:00,2025-08-26 00:00:00,20177,Dow Chemical - Plastics,Y,CIN2,AFEG8200G,AFEG8200G,AFEG8200G,ACR,ACR,RBW,IN30,20177,0,10
00010,CIN2,AFEG8200G,165574,4009607635,BB,0,39683,LB,39683,LB,400,999,2025-07-07 00:00:00,2025-09-04 00:00:00,20177,Dow Chemical - Plastics,Y,CIN2,AFEG8200G,AFEG8200G,AFEG8200G,ACR,ACR,RBW,IN30,20177,0,10
00010,CIN2,AFEG8200G,165575,"",BB,0,19841,LB,19841,LB,400,999,2025-07-11 00:00:00,2025-09-11 00:00:00,20177,Dow Chemical - Plastics,N,CIN2,AFEG8200G,AFEG8200G,AFEG8200G,ACR,ACR,RBW,IN30,20177,0,10
00010,CIN2,AFEG8200G,165575,4009607656,BB,0,39683,LB,39683,LB,980,999,2025-07-11 00:00:00,2025-09-29 00:00:00,20177,Dow Chemical - Plastics,Y,CIN2,AFEG8200G,AFEG8200G,AFEG8200G,ACR,ACR,RBW,IN30,20177,0,10
00010,CIN2,AFEG8200G,165579,4009618082,BB,0,39683,LB,39683,LB,400,999,2025-07-21 00:00:00,2025-10-17 00:00:00,20177,Dow Chemical - Plastics,Y,CIN2,AFEG8200G,AFEG8200G,AFEG8200G,ACR,ACR,RBW,IN30,20177,0,10
00010,CIN2,AFEG8200G,165580,4009618086,BB,0,39683,LB,39683,LB,400,999,2025-07-25 00:00:00,2025-10-24 00:00:00,20177,Dow Chemical - Plastics,Y,CIN2,AFEG8200G,AFEG8200G,AFEG8200G,ACR,ACR,RBW,IN30,20177,0,10
00010,CIN2,AFEG8200G,165581,4009618101,BB,0,39683,LB,39683,LB,400,999,2025-07-28 00:00:00,2025-10-31 00:00:00,20177,Dow Chemical - Plastics,Y,CIN2,AFEG8200G,AFEG8200G,AFEG8200G,ACR,ACR,RBW,IN30,20177,0,10
00010,CIN2,AFEG8200G,165582,4009618110,BB,0,39683,LB,39683,LB,400,999,2025-08-04 00:00:00,2025-11-18 00:00:00,20177,Dow Chemical - Plastics,Y,CIN2,AFEG8200G,AFEG8200G,AFEG8200G,ACR,ACR,RBW,IN30,20177,0,10
00010,CIN2,AFEG8200G,165584,4009618232,BB,0,39683,LB,39683,LB,400,999,2025-08-08 00:00:00,2025-11-03 00:00:00,20177,Dow Chemical - Plastics,Y,CIN2,AFEG8200G,AFEG8200G,AFEG8200G,ACR,ACR,RBW,IN30,20177,0,10
00010,CIN2,AFEG8200G,165585,4009618234,BB,0,39683,LB,39683,LB,400,999,2025-08-11 00:00:00,2025-11-25 00:00:00,20177,Dow Chemical - Plastics,Y,CIN2,AFEG8200G,AFEG8200G,AFEG8200G,ACR,ACR,RBW,IN30,20177,0,10
00010,CIN2,AFEG8200G,165586,4009618237,BB,0,39683,LB,39683,LB,400,999,2025-08-15 00:00:00,2025-12-04 00:00:00,20177,Dow Chemical - Plastics,Y,CIN2,AFEG8200G,AFEG8200G,AFEG8200G,ACR,ACR,RBW,IN30,20177,0,10
00010,CIN2,AFEG8200G,165587,4009618245,BB,0,39683,LB,39683,LB,400,999,2025-08-18 00:00:00,2025-12-09 00:00:00,20177,Dow Chemical - Plastics,Y,CIN2,AFEG8200G,AFEG8200G,AFEG8200G,ACR,ACR,RBW,IN30,20177,0,10
00010,CIN2,AFEG8200G,165588,"",BB,0,38360,LB,38360,LB,400,999,2025-08-22 00:00:00,2025-10-15 00:00:00,20177,Dow Chemical - Plastics,N,CIN2,AFEG8200G,AFEG8200G,AFEG8200G,ACR,ACR,RBW,IN30,20177,0,10
00010,CIN2,AFEG8200G,165588,4009618074,BB,0,39683,LB,39683,LB,980,999,2025-08-22 00:00:00,2025-10-15 00:00:00,20177,Dow Chemical - Plastics,Y,CIN2,AFEG8200G,AFEG8200G,AFEG8200G,ACR,ACR,RBW,IN30,20177,0,10
00010,CIN2,AFEG8200G,165589,4009618076,BB,0,39683,LB,39683,LB,400,999,2025-08-25 00:00:00,2025-10-16 00:00:00,20177,Dow Chemical - Plastics,Y,CIN2,AFEG8200G,AFEG8200G,AFEG8200G,ACR,ACR,RBW,IN30,20177,0,10
00010,CIN2,AFEG8200G,171967,4009618250,BB,0,39683,LB,39683,LB,400,999,2025-11-12 00:00:00,2025-12-15 00:00:00,20177,Dow Chemical - Plastics,Y,CIN2,AFEG8200G,AFEG8200G,AFEG8200G,ACR,ACR,RBW,IN30,20177,0,10
00010,CIN2,AFEG8200G,171968,4009618252,BB,0,39683,LB,39683,LB,400,999,2025-11-13 00:00:00,2025-12-18 00:00:00,20177,Dow Chemical - Plastics,Y,CIN2,AFEG8200G,AFEG8200G,AFEG8200G,ACR,ACR,RBW,IN30,20177,0,10
