Company,BusinessUnit,IBBranch,BUDim,GlobalBulk,Bulk,IBGlobalBulk,IBBulk,Item2nd,IBItem2nd,Desc1,Desc2,ReqDate,TM,ForecastType,ForecastTypeDesc,RevisedFlag,Bypass,DWSource,OrderType,QtyForecast,QtyFcLB,QtyFcKG,CFLB,CFKG,UOMPrimary,AddressNum,AddrName,GlobalParentDesc,Chemist,UpdatedDate
00020,        AUBA,        AUBA,AUBA,MDU4075B,MDU4075B.E,MDU4075B,MDU4075B.E,MDU4075B.E-TO,MDU4075B.E-TO,MICHEM DISP. URETHANE 4075B,,2027-11-13T00:00:00,,SB,Sales Plan - Amount,,N,1,FC,0.0,0.0,0.0,2.2046,1.0,KG,295623,Safic UK (S) CHESHIRE GB,Safic Alcan UK - Global Parent,Marcos Pedreira,2026-08-18T00:00:00
00020,        AUBA,        AUBA,AUBA,MDU4075B,MDU4075B.E,MDU4075B,MDU4075B.E,MDU4075B.E-TO,MDU4075B.E-TO,MICHEM DISP. URETHANE 4075B,,2027-05-22T00:00:00,,SB,Sales Plan - Amount,,N,1,FC,0.0,0.0,0.0,2.2046,1.0,KG,295623,Safic UK (S) CHESHIRE GB,Safic Alcan UK - Global Parent,Marcos Pedreira,2026-08-18T00:00:00
00020,        AUBA,        AUBA,AUBA,MDU4075B,MDU4075B.E,MDU4075B,MDU4075B.E,MDU4075B.E-TO,MDU4075B.E-TO,MICHEM DISP. URETHANE 4075B,,2027-07-31T00:00:00,,SB,Sales Plan - Amount,,N,1,FC,0.0,0.0,0.0,2.2046,1.0,KG,295623,Safic UK (S) CHESHIRE GB,Safic Alcan UK - Global Parent,Marcos Pedreira,2026-08-18T00:00:00
00020,        AUBA,        AUBA,AUBA,MDU4075B,MDU4075B.E,MDU4075B,MDU4075B.E,MDU4075B.E-TO,MDU4075B.E-TO,MICHEM DISP. URETHANE 4075B,,2027-09-04T00:00:00,,SB,Sales Plan - Amount,,N,1,FC,0.0,0.0,0.0,2.2046,1.0,KG,295623,Safic UK (S) CHESHIRE GB,Safic Alcan UK - Global Parent,Marcos Pedreira,2026-08-18T00:00:00
00020,        AUBA,        AUBA,AUBA,MDU4075B,MDU4075B.E,MDU4075B,MDU4075B.E,MDU4075B.E-TO,MDU4075B.E-TO,MICHEM DISP. URETHANE 4075B,,2026-09-12T00:00:00,,SB,Sales Plan - Amount,,N,1,FC,0.0,0.0,0.0,2.2046,1.0,KG,295623,Safic UK (S) CHESHIRE GB,Safic Alcan UK - Global Parent,Marcos Pedreira,2026-08-18T00:00:00
00020,        AUBA,        AUBA,AUBA,MDU4075B,MDU4075B.E,MDU4075B,MDU4075B.E,MDU4075B.E-TO,MDU4075B.E-TO,MICHEM DISP. URETHANE 4075B,,2027-05-29T00:00:00,,SB,Sales Plan - Amount,,N,1,FC,0.0,0.0,0.0,2.2046,1.0,KG,295623,Safic UK (S) CHESHIRE GB,Safic Alcan UK - Global Parent,Marcos Pedreira,2026-08-18T00:00:00
00020,        AUBA,        AUBA,AUBA,MDU4075B,MDU4075B.E,MDU4075B,MDU4075B.E,MDU4075B.E-TO,MDU4075B.E-TO,MICHEM DISP. URETHANE 4075B,,2027-03-27T00:00:00,,SB,Sales Plan - Amount,,N,1,FC,0.0,0.0,0.0,2.2046,1.0,KG,295623,Safic UK (S) CHESHIRE GB,Safic Alcan UK - Global Parent,Marcos Pedreira,2026-08-18T00:00:00
00020,        AUBA,        AUBA,AUBA,MDU4075B,MDU4075B.E,MDU4075B,MDU4075B.E,MDU4075B.E-TO,MDU4075B.E-TO,MICHEM DISP. URETHANE 4075B,,2027-01-23T00:00:00,,SB,Sales Plan - Amount,,N,1,FC,0.0,0.0,0.0,2.2046,1.0,KG,295623,Safic UK (S) CHESHIRE GB,Safic Alcan UK - Global Parent,Marcos Pedreira,2026-08-18T00:00:00
00020,        AUBA,        AUBA,AUBA,MDU4075B,MDU4075B.E,MDU4075B,MDU4075B.E,MDU4075B.E-TO,MDU4075B.E-TO,MICHEM DISP. URETHANE 4075B,,2027-11-27T00:00:00,,SB,Sales Plan - Amount,,N,1,FC,0.0,0.0,0.0,2.2046,1.0,KG,295623,Safic UK (S) CHESHIRE GB,Safic Alcan UK - Global Parent,Marcos Pedreira,2026-08-18T00:00:00
00020,        AUBA,        AUBA,AUBA,MDU4075B,MDU4075B.E,MDU4075B,MDU4075B.E,MDU4075B.E-TO,MDU4075B.E-TO,MICHEM DISP. URETHANE 4075B,,2027-01-09T00:00:00,,SB,Sales Plan - Amount,,N,1,FC,0.0,0.0,0.0,2.2046,1.0,KG,295623,Safic UK (S) CHESHIRE GB,Safic Alcan UK - Global Parent,Marcos Pedreira,2026-08-18T00:00:00
00020,        AUBA,        AUBA,AUBA,MDU4075B,MDU4075B.E,MDU4075B,MDU4075B.E,MDU4075B.E-TO,MDU4075B.E-TO,MICHEM DISP. URETHANE 4075B,,2027-03-06T00:00:00,,SB,Sales Plan - Amount,,N,1,FC,0.0,0.0,0.0,2.2046,1.0,KG,295623,Safic UK (S) CHESHIRE GB,Safic Alcan UK - Global Parent,Marcos Pedreira,2026-08-18T00:00:00
00020,        AUBA,        AUBA,AUBA,MDU4075B,MDU4075B.E,MDU4075B,MDU4075B.E,MDU4075B.E-TO,MDU4075B.E-TO,MICHEM DISP. URETHANE 4075B,,2026-09-19T00:00:00,,SB,Sales Plan - Amount,,N,1,FC,0.0,0.0,0.0,2.2046,1.0,KG,295623,Safic UK (S) CHESHIRE GB,Safic Alcan UK - Global Parent,Marcos Pedreira,2026-08-18T00:00:00
00020,        AUBA,        AUBA,AUBA,MDU4075B,MDU4075B.E,MDU4075B,MDU4075B.E,MDU4075B.E-TO,MDU4075B.E-TO,MICHEM DISP. URETHANE 4075B,,2027-11-27T00:00:00,,SA,Sales Plan - Quantity,,N,1,FC,500.0,1102.3,500.0,2.2046,1.0,KG,324937,"Keyser & Mackay (S) Rhenen, NL",K&M Netherlands - Global Parent,Marcos Pedreira,2026-08-18T00:00:00
00020,        AUBA,        AUBA,AUBA,MDU4075B,MDU4075B.E,MDU4075B,MDU4075B.E,MDU4075B.E-TO,MDU4075B.E-TO,MICHEM DISP. URETHANE 4075B,,2027-06-19T00:00:00,,SA,Sales Plan - Quantity,,N,1,FC,187.5,413.3625,187.5,2.2046,1.0,KG,331172,Tanatex Chemicals (S) Ede NL,Tanatex Chemicals B.V (X) Ede NL,Marcos Pedreira,2026-08-18T00:00:00
00020,        AUBA,        AUBA,AUBA,MDU4075B,MDU4075B.E,MDU4075B,MDU4075B.E,MDU4075B.E-TO,MDU4075B.E-TO,MICHEM DISP. URETHANE 4075B,,2027-10-23T00:00:00,,SA,Sales Plan - Quantity,,N,1,FC,818.8,1805.1265,818.8,2.2046,1.0,KG,331172,Tanatex Chemicals (S) Ede NL,Tanatex Chemicals B.V (X) Ede NL,Marcos Pedreira,2026-08-18T00:00:00
00020,        AUBA,        AUBA,AUBA,MDU4075B,MDU4075B.E,MDU4075B,MDU4075B.E,MDU4075B.E-TO,MDU4075B.E-TO,MICHEM DISP. URETHANE 4075B,,2026-08-22T00:00:00,,SA,Sales Plan - Quantity,,N,1,FC,100.6,221.7828,100.6,2.2046,1.0,KG,331172,Tanatex Chemicals (S) Ede NL,Tanatex Chemicals B.V (X) Ede NL,Marcos Pedreira,2026-08-18T00:00:00
00020,        AUBA,        AUBA,AUBA,MDU4075B,MDU4075B.E,MDU4075B,MDU4075B.E,MDU4075B.E-TO,MDU4075B.E-TO,MICHEM DISP. URETHANE 4075B,,2027-11-06T00:00:00,,SA,Sales Plan - Quantity,,N,1,FC,187.5,413.3625,187.5,2.2046,1.0,KG,331172,Tanatex Chemicals (S) Ede NL,Tanatex Chemicals B.V (X) Ede NL,Marcos Pedreira,2026-08-18T00:00:00
00020,        AUBA,        AUBA,AUBA,MDU4075B,MDU4075B.E,MDU4075B,MDU4075B.E,MDU4075B.E-TO,MDU4075B.E-TO,MICHEM DISP. URETHANE 4075B,,2027-05-08T00:00:00,,SA,Sales Plan - Quantity,,N,1,FC,818.8,1805.1265,818.8,2.2046,1.0,KG,331172,Tanatex Chemicals (S) Ede NL,Tanatex Chemicals B.V (X) Ede NL,Marcos Pedreira,2026-08-18T00:00:00
00020,        AUBA,        AUBA,AUBA,MDU4075B,MDU4075B.E,MDU4075B,MDU4075B.E,MDU4075B.E-TO,MDU4075B.E-TO,MICHEM DISP. URETHANE 4075B,,2027-04-24T00:00:00,,SA,Sales Plan - Quantity,,N,1,FC,117.25,258.4894,117.25,2.2046,1.0,KG,331172,Tanatex Chemicals (S) Ede NL,Tanatex Chemicals B.V (X) Ede NL,Marcos Pedreira,2026-08-18T00:00:00
00020,        AUBA,        AUBA,AUBA,MDU4075B,MDU4075B.E,MDU4075B,MDU4075B.E,MDU4075B.E-TO,MDU4075B.E-TO,MICHEM DISP. URETHANE 4075B,,2027-04-17T00:00:00,,SA,Sales Plan - Quantity,,N,1,FC,500.0,1102.3,500.0,2.2046,1.0,KG,324937,"Keyser & Mackay (S) Rhenen, NL",K&M Netherlands - Global Parent,Marcos Pedreira,2026-08-18T00:00:00
00020,        AUBA,        AUBA,AUBA,MDU4075B,MDU4075B.E,MDU4075B,MDU4075B.E,MDU4075B.E-TO,MDU4075B.E-TO,MICHEM DISP. URETHANE 4075B,,2027-04-24T00:00:00,,SA,Sales Plan - Quantity,,N,1,FC,500.0,1102.3,500.0,2.2046,1.0,KG,324937,"Keyser & Mackay (S) Rhenen, NL",K&M Netherlands - Global Parent,Marcos Pedreira,2026-08-18T00:00:00
00020,        AUBA,        AUBA,AUBA,MDU4075B,MDU4075B.E,MDU4075B,MDU4075B.E,MDU4075B.E-TO,MDU4075B.E-TO,MICHEM DISP. URETHANE 4075B,,2027-11-06T00:00:00,,SA,Sales Plan - Quantity,,N,1,FC,500.0,1102.3,500.0,2.2046,1.0,KG,324937,"Keyser & Mackay (S) Rhenen, NL",K&M Netherlands - Global Parent,Marcos Pedreira,2026-08-18T00:00:00
00020,        AUBA,        AUBA,AUBA,MDU4075B,MDU4075B.E,MDU4075B,MDU4075B.E,MDU4075B.E-TO,MDU4075B.E-TO,MICHEM DISP. URETHANE 4075B,,2026-08-08T00:00:00,,SA,Sales Plan - Quantity,,N,1,FC,100.6,221.7828,100.6,2.2046,1.0,KG,331172,Tanatex Chemicals (S) Ede NL,Tanatex Chemicals B.V (X) Ede NL,Marcos Pedreira,2026-08-18T00:00:00
00020,        AUBA,        AUBA,AUBA,MDU4075B,MDU4075B.E,MDU4075B,MDU4075B.E,MDU4075B.E-TO,MDU4075B.E-TO,MICHEM DISP. URETHANE 4075B,,2027-02-06T00:00:00,,SA,Sales Plan - Quantity,,N,1,FC,500.0,1102.3,500.0,2.2046,1.0,KG,324937,"Keyser & Mackay (S) Rhenen, NL",K&M Netherlands - Global Parent,Marcos Pedreira,2026-08-18T00:00:00
00020,        AUBA,        AUBA,AUBA,MDU4075B,MDU4075B.E,MDU4075B,MDU4075B.E,MDU4075B.E-TO,MDU4075B.E-TO,MICHEM DISP. URETHANE 4075B,,2027-05-08T00:00:00,,SA,Sales Plan - Quantity,,N,1,FC,200.0,440.92,200.0,2.2046,1.0,KG,327709,FlaektGroup (S) Joenkoeping SE,Ab Termidor - Global Parent,Marcos Pedreira,2026-08-18T00:00:00
00020,        AUBA,        AUBA,AUBA,MDU4075B,MDU4075B.E,MDU4075B,MDU4075B.E,MDU4075B.E-TO,MDU4075B.E-TO,MICHEM DISP. URETHANE 4075B,,2027-03-06T00:00:00,,SA,Sales Plan - Quantity,,N,1,FC,324.25,714.8416,324.25,2.2046,1.0,KG,331172,Tanatex Chemicals (S) Ede NL,Tanatex Chemicals B.V (X) Ede NL,Marcos Pedreira,2026-08-18T00:00:00
00020,        AUBA,        AUBA,AUBA,MDU4075B,MDU4075B.E,MDU4075B,MDU4075B.E,MDU4075B.E-TO,MDU4075B.E-TO,MICHEM DISP. URETHANE 4075B,,2026-11-28T00:00:00,,SA,Sales Plan - Quantity,,N,1,FC,24.25,53.4616,24.25,2.2046,1.0,KG,327232,smartGLEIT (X) Hohenwart DE,MacDermid - Global Parent,Marcos Pedreira,2026-08-18T00:00:00
00020,        AUBA,        AUBA,AUBA,MDU4075B,MDU4075B.E,MDU4075B,MDU4075B.E,MDU4075B.E-TO,MDU4075B.E-TO,MICHEM DISP. URETHANE 4075B,,2026-08-22T00:00:00,,SA,Sales Plan - Quantity,,N,1,FC,200.0,440.92,200.0,2.2046,1.0,KG,327709,FlaektGroup (S) Joenkoeping SE,Ab Termidor - Global Parent,Marcos Pedreira,2026-08-18T00:00:00
00020,        AUBA,        AUBA,AUBA,MDU4075B,MDU4075B.E,MDU4075B,MDU4075B.E,MDU4075B.E-TO,MDU4075B.E-TO,MICHEM DISP. URETHANE 4075B,,2027-11-27T00:00:00,,SA,Sales Plan - Quantity,,N,1,FC,187.5,413.3625,187.5,2.2046,1.0,KG,331172,Tanatex Chemicals (S) Ede NL,Tanatex Chemicals B.V (X) Ede NL,Marcos Pedreira,2026-08-18T00:00:00
00020,        AUBA,        AUBA,AUBA,MDU4075B,MDU4075B.E,MDU4075B,MDU4075B.E,MDU4075B.E-TO,MDU4075B.E-TO,MICHEM DISP. URETHANE 4075B,,2026-09-19T00:00:00,,SA,Sales Plan - Quantity,,N,1,FC,750.0,1653.45,750.0,2.2046,1.0,KG,324937,"Keyser & Mackay (S) Rhenen, NL",K&M Netherlands - Global Parent,Marcos Pedreira,2026-08-18T00:00:00
00020,        AUBA,        AUBA,AUBA,MDU4075B,MDU4075B.E,MDU4075B,MDU4075B.E,MDU4075B.E-TO,MDU4075B.E-TO,MICHEM DISP. URETHANE 4075B,,2027-06-12T00:00:00,,SA,Sales Plan - Quantity,,N,1,FC,187.5,413.3625,187.5,2.2046,1.0,KG,331172,Tanatex Chemicals (S) Ede NL,Tanatex Chemicals B.V (X) Ede NL,Marcos Pedreira,2026-08-18T00:00:00
00020,        AUBA,        AUBA,AUBA,MDU4075B,MDU4075B.E,MDU4075B,MDU4075B.E,MDU4075B.E-TO,MDU4075B.E-TO,MICHEM DISP. URETHANE 4075B,,2027-03-27T00:00:00,,SA,Sales Plan - Quantity,,N,1,FC,324.25,714.8416,324.25,2.2046,1.0,KG,331172,Tanatex Chemicals (S) Ede NL,Tanatex Chemicals B.V (X) Ede NL,Marcos Pedreira,2026-08-18T00:00:00
00020,        AUBA,        AUBA,AUBA,MDU4075B,MDU4075B.E,MDU4075B,MDU4075B.E,MDU4075B.E-TO,MDU4075B.E-TO,MICHEM DISP. URETHANE 4075B,,2027-04-03T00:00:00,,SA,Sales Plan - Quantity,,N,1,FC,53.5,117.9461,53.5,2.2046,1.0,KG,327232,smartGLEIT (X) Hohenwart DE,MacDermid - Global Parent,Marcos Pedreira,2026-08-18T00:00:00
00020,        AUBA,        AUBA,AUBA,MDU4075B,MDU4075B.E,MDU4075B,MDU4075B.E,MDU4075B.E-TO,MDU4075B.E-TO,MICHEM DISP. URETHANE 4075B,,2027-02-20T00:00:00,,SA,Sales Plan - Quantity,,N,1,FC,500.0,1102.3,500.0,2.2046,1.0,KG,324937,"Keyser & Mackay (S) Rhenen, NL",K&M Netherlands - Global Parent,Marcos Pedreira,2026-08-18T00:00:00
00020,        AUBA,        AUBA,AUBA,MDU4075B,MDU4075B.E,MDU4075B,MDU4075B.E,MDU4075B.E-TO,MDU4075B.E-TO,MICHEM DISP. URETHANE 4075B,,2027-04-17T00:00:00,,SA,Sales Plan - Quantity,,N,1,FC,53.5,117.9461,53.5,2.2046,1.0,KG,327232,smartGLEIT (X) Hohenwart DE,MacDermid - Global Parent,Marcos Pedreira,2026-08-18T00:00:00
00020,        AUBA,        AUBA,AUBA,MDU4075B,MDU4075B.E,MDU4075B,MDU4075B.E,MDU4075B.E-TO,MDU4075B.E-TO,MICHEM DISP. URETHANE 4075B,,2027-02-27T00:00:00,,SA,Sales Plan - Quantity,,N,1,FC,250.0,551.15,250.0,2.2046,1.0,KG,327709,FlaektGroup (S) Joenkoeping SE,Ab Termidor - Global Parent,Marcos Pedreira,2026-08-18T00:00:00
00020,        AUBA,        AUBA,AUBA,MDU4075B,MDU4075B.E,MDU4075B,MDU4075B.E,MDU4075B.E-TO,MDU4075B.E-TO,MICHEM DISP. URETHANE 4075B,,2027-08-21T00:00:00,,SA,Sales Plan - Quantity,,N,1,FC,250.0,551.15,250.0,2.2046,1.0,KG,327709,FlaektGroup (S) Joenkoeping SE,Ab Termidor - Global Parent,Marcos Pedreira,2026-08-18T00:00:00
00020,        AUBA,        AUBA,AUBA,MDU4075B,MDU4075B.E,MDU4075B,MDU4075B.E,MDU4075B.E-TO,MDU4075B.E-TO,MICHEM DISP. URETHANE 4075B,,2026-09-26T00:00:00,,SA,Sales Plan - Quantity,,N,1,FC,750.0,1653.45,750.0,2.2046,1.0,KG,324937,"Keyser & Mackay (S) Rhenen, NL",K&M Netherlands - Global Parent,Marcos Pedreira,2026-08-18T00:00:00
00020,        AUBA,        AUBA,AUBA,MDU4075B,MDU4075B.E,MDU4075B,MDU4075B.E,MDU4075B.E-TO,MDU4075B.E-TO,MICHEM DISP. URETHANE 4075B,,2027-02-27T00:00:00,,SA,Sales Plan - Quantity,,N,1,FC,750.0,1653.45,750.0,2.2046,1.0,KG,331172,Tanatex Chemicals (S) Ede NL,Tanatex Chemicals B.V (X) Ede NL,Marcos Pedreira,2026-08-18T00:00:00
00020,        AUBA,        AUBA,AUBA,MDU4075B,MDU4075B.E,MDU4075B,MDU4075B.E,MDU4075B.E-TO,MDU4075B.E-TO,MICHEM DISP. URETHANE 4075B,,2027-05-01T00:00:00,,SA,Sales Plan - Quantity,,N,1,FC,818.8,1805.1265,818.8,2.2046,1.0,KG,331172,Tanatex Chemicals (S) Ede NL,Tanatex Chemicals B.V (X) Ede NL,Marcos Pedreira,2026-08-18T00:00:00
00020,        AUBA,        AUBA,AUBA,MDU4075B,MDU4075B.E,MDU4075B,MDU4075B.E,MDU4075B.E-TO,MDU4075B.E-TO,MICHEM DISP. URETHANE 4075B,,2026-11-28T00:00:00,,SA,Sales Plan - Quantity,,N,1,FC,598.25,1318.902,598.25,2.2046,1.0,KG,331172,Tanatex Chemicals (S) Ede NL,Tanatex Chemicals B.V (X) Ede NL,Marcos Pedreira,2026-08-18T00:00:00
00020,        AUBA,        AUBA,AUBA,MDU4075B,MDU4075B.E,MDU4075B,MDU4075B.E,MDU4075B.E-TO,MDU4075B.E-TO,MICHEM DISP. URETHANE 4075B,,2026-08-08T00:00:00,,SA,Sales Plan - Quantity,,N,1,FC,200.0,440.92,200.0,2.2046,1.0,KG,327709,FlaektGroup (S) Joenkoeping SE,Ab Termidor - Global Parent,Marcos Pedreira,2026-08-18T00:00:00
00020,        AUBA,        AUBA,AUBA,MDU4075B,MDU4075B.E,MDU4075B,MDU4075B.E,MDU4075B.E-TO,MDU4075B.E-TO,MICHEM DISP. URETHANE 4075B,,2026-11-28T00:00:00,,SA,Sales Plan - Quantity,,N,1,FC,250.0,551.15,250.0,2.2046,1.0,KG,327709,FlaektGroup (S) Joenkoeping SE,Ab Termidor - Global Parent,Marcos Pedreira,2026-08-18T00:00:00
00020,        AUBA,        AUBA,AUBA,MDU4075B,MDU4075B.E,MDU4075B,MDU4075B.E,MDU4075B.E-TO,MDU4075B.E-TO,MICHEM DISP. URETHANE 4075B,,2026-09-05T00:00:00,,SA,Sales Plan - Quantity,,N,1,FC,736.5,1623.6879,736.5,2.2046,1.0,KG,331172,Tanatex Chemicals (S) Ede NL,Tanatex Chemicals B.V (X) Ede NL,Marcos Pedreira,2026-08-18T00:00:00
00020,        AUBA,        AUBA,AUBA,MDU4075B,MDU4075B.E,MDU4075B,MDU4075B.E,MDU4075B.E-TO,MDU4075B.E-TO,MICHEM DISP. URETHANE 4075B,,2027-11-20T00:00:00,,SA,Sales Plan - Quantity,,N,1,FC,500.0,1102.3,500.0,2.2046,1.0,KG,324937,"Keyser & Mackay (S) Rhenen, NL",K&M Netherlands - Global Parent,Marcos Pedreira,2026-08-18T00:00:00
00020,        AUBA,        AUBA,AUBA,MDU4075B,MDU4075B.E,MDU4075B,MDU4075B.E,MDU4075B.E-TO,MDU4075B.E-TO,MICHEM DISP. URETHANE 4075B,,2027-05-29T00:00:00,,SA,Sales Plan - Quantity,,N,1,FC,200.0,440.92,200.0,2.2046,1.0,KG,327709,FlaektGroup (S) Joenkoeping SE,Ab Termidor - Global Parent,Marcos Pedreira,2026-08-18T00:00:00
00020,        AUBA,        AUBA,AUBA,MDU4075B,MDU4075B.E,MDU4075B,MDU4075B.E,MDU4075B.E-TO,MDU4075B.E-TO,MICHEM DISP. URETHANE 4075B,,2027-04-03T00:00:00,,SA,Sales Plan - Quantity,,N,1,FC,117.25,258.4894,117.25,2.2046,1.0,KG,331172,Tanatex Chemicals (S) Ede NL,Tanatex Chemicals B.V (X) Ede NL,Marcos Pedreira,2026-08-18T00:00:00
00020,        AUBA,        AUBA,AUBA,MDU4075B,MDU4075B.E,MDU4075B,MDU4075B.E,MDU4075B.E-TO,MDU4075B.E-TO,MICHEM DISP. URETHANE 4075B,,2027-06-26T00:00:00,,SA,Sales Plan - Quantity,,N,1,FC,187.5,413.3625,187.5,2.2046,1.0,KG,331172,Tanatex Chemicals (S) Ede NL,Tanatex Chemicals B.V (X) Ede NL,Marcos Pedreira,2026-08-18T00:00:00
00020,        AUBA,        AUBA,AUBA,MDU4075B,MDU4075B.E,MDU4075B,MDU4075B.E,MDU4075B.E-TO,MDU4075B.E-TO,MICHEM DISP. URETHANE 4075B,,2026-08-29T00:00:00,,SA,Sales Plan - Quantity,,N,1,FC,100.6,221.7828,100.6,2.2046,1.0,KG,331172,Tanatex Chemicals (S) Ede NL,Tanatex Chemicals B.V (X) Ede NL,Marcos Pedreira,2026-08-18T00:00:00
00020,        AUBA,        AUBA,AUBA,MDU4075B,MDU4075B.E,MDU4075B,MDU4075B.E,MDU4075B.E-TO,MDU4075B.E-TO,MICHEM DISP. URETHANE 4075B,,2027-03-13T00:00:00,,SA,Sales Plan - Quantity,,N,1,FC,324.25,714.8416,324.25,2.2046,1.0,KG,331172,Tanatex Chemicals (S) Ede NL,Tanatex Chemicals B.V (X) Ede NL,Marcos Pedreira,2026-08-18T00:00:00
00020,        AUBA,        AUBA,AUBA,MDU4075B,MDU4075B.E,MDU4075B,MDU4075B.E,MDU4075B.E-TO,MDU4075B.E-TO,MICHEM DISP. URETHANE 4075B,,2026-08-01T00:00:00,,SA,Sales Plan - Quantity,,N,1,FC,100.6,221.7828,100.6,2.2046,1.0,KG,331172,Tanatex Chemicals (S) Ede NL,Tanatex Chemicals B.V (X) Ede NL,Marcos Pedreira,2026-08-18T00:00:00
00020,        AUBA,        AUBA,AUBA,MDU4075B,MDU4075B.E,MDU4075B,MDU4075B.E,MDU4075B.E-TO,MDU4075B.E-TO,MICHEM DISP. URETHANE 4075B,,2026-09-12T00:00:00,,SA,Sales Plan - Quantity,,N,1,FC,736.5,1623.6879,736.5,2.2046,1.0,KG,331172,Tanatex Chemicals (S) Ede NL,Tanatex Chemicals B.V (X) Ede NL,Marcos Pedreira,2026-08-18T00:00:00
00020,        AUBA,        AUBA,AUBA,MDU4075B,MDU4075B.E,MDU4075B,MDU4075B.E,MDU4075B.E-TO,MDU4075B.E-TO,MICHEM DISP. URETHANE 4075B,,2026-12-26T00:00:00,,SA,Sales Plan - Quantity,,N,1,FC,80.75,178.0215,80.75,2.2046,1.0,KG,331172,Tanatex Chemicals (S) Ede NL,Tanatex Chemicals B.V (X) Ede NL,Marcos Pedreira,2026-08-18T00:00:00
00020,        AUBA,        AUBA,AUBA,MDU4075B,MDU4075B.E,MDU4075B,MDU4075B.E,MDU4075B.E-TO,MDU4075B.E-TO,MICHEM DISP. URETHANE 4075B,,2026-12-19T00:00:00,,SA,Sales Plan - Quantity,,N,1,FC,80.75,178.0215,80.75,2.2046,1.0,KG,331172,Tanatex Chemicals (S) Ede NL,Tanatex Chemicals B.V (X) Ede NL,Marcos Pedreira,2026-08-18T00:00:00
00020,        AUBA,        AUBA,AUBA,MDU4075B,MDU4075B.E,MDU4075B,MDU4075B.E,MDU4075B.E-TO,MDU4075B.E-TO,MICHEM DISP. URETHANE 4075B,,2027-05-22T00:00:00,,SA,Sales Plan - Quantity,,N,1,FC,818.8,1805.1265,818.8,2.2046,1.0,KG,331172,Tanatex Chemicals (S) Ede NL,Tanatex Chemicals B.V (X) Ede NL,Marcos Pedreira,2026-08-18T00:00:00
00020,        AUBA,        AUBA,AUBA,MDU4075B,MDU4075B.E,MDU4075B,MDU4075B.E,MDU4075B.E-TO,MDU4075B.E-TO,MICHEM DISP. URETHANE 4075B,,2027-04-24T00:00:00,,SA,Sales Plan - Quantity,,N,1,FC,53.5,117.9461,53.5,2.2046,1.0,KG,327232,smartGLEIT (X) Hohenwart DE,MacDermid - Global Parent,Marcos Pedreira,2026-08-18T00:00:00
00020,        AUBA,        AUBA,AUBA,MDU4075B,MDU4075B.E,MDU4075B,MDU4075B.E,MDU4075B.E-TO,MDU4075B.E-TO,MICHEM DISP. URETHANE 4075B,,2027-02-27T00:00:00,,SA,Sales Plan - Quantity,,N,1,FC,500.0,1102.3,500.0,2.2046,1.0,KG,324937,"Keyser & Mackay (S) Rhenen, NL",K&M Netherlands - Global Parent,Marcos Pedreira,2026-08-18T00:00:00
00020,        AUBA,        AUBA,AUBA,MDU4075B,MDU4075B.E,MDU4075B,MDU4075B.E,MDU4075B.E-TO,MDU4075B.E-TO,MICHEM DISP. URETHANE 4075B,,2027-10-02T00:00:00,,SA,Sales Plan - Quantity,,N,1,FC,818.8,1805.1265,818.8,2.2046,1.0,KG,331172,Tanatex Chemicals (S) Ede NL,Tanatex Chemicals B.V (X) Ede NL,Marcos Pedreira,2026-08-18T00:00:00
00020,        AUBA,        AUBA,AUBA,MDU4075B,MDU4075B.E,MDU4075B,MDU4075B.E,MDU4075B.E-TO,MDU4075B.E-TO,MICHEM DISP. URETHANE 4075B,,2026-08-15T00:00:00,,SA,Sales Plan - Quantity,,N,1,FC,100.6,221.7828,100.6,2.2046,1.0,KG,331172,Tanatex Chemicals (S) Ede NL,Tanatex Chemicals B.V (X) Ede NL,Marcos Pedreira,2026-08-18T00:00:00
00020,        AUBA,        AUBA,AUBA,MDU4075B,MDU4075B.E,MDU4075B,MDU4075B.E,MDU4075B.E-TO,MDU4075B.E-TO,MICHEM DISP. URETHANE 4075B,,2026-10-24T00:00:00,,SA,Sales Plan - Quantity,,N,1,FC,515.6,1136.6918,515.6,2.2046,1.0,KG,331172,Tanatex Chemicals (S) Ede NL,Tanatex Chemicals B.V (X) Ede NL,Marcos Pedreira,2026-08-18T00:00:00
00020,        AUBA,        AUBA,AUBA,MDU4075B,MDU4075B.E,MDU4075B,MDU4075B.E,MDU4075B.E-TO,MDU4075B.E-TO,MICHEM DISP. URETHANE 4075B,,2027-08-21T00:00:00,,SA,Sales Plan - Quantity,,N,1,FC,324.25,714.8416,324.25,2.2046,1.0,KG,331172,Tanatex Chemicals (S) Ede NL,Tanatex Chemicals B.V (X) Ede NL,Marcos Pedreira,2026-08-18T00:00:00
00020,        AUBA,        AUBA,AUBA,MDU4075B,MDU4075B.E,MDU4075B,MDU4075B.E,MDU4075B.E-TO,MDU4075B.E-TO,MICHEM DISP. URETHANE 4075B,,2026-09-26T00:00:00,,SA,Sales Plan - Quantity,,N,1,FC,736.5,1623.6879,736.5,2.2046,1.0,KG,331172,Tanatex Chemicals (S) Ede NL,Tanatex Chemicals B.V (X) Ede NL,Marcos Pedreira,2026-08-18T00:00:00
