Branch,GlobalBulk,Bulk,Item2nd,StockType,MPF,LeadTimeLevel,LeadTimeMFG,PlanningCode,PTF,SafetyStock,SafetyStockSAFE,ShelfLife,SupplierNum,SupplierName,PlannerNum,PlannerName,Planner,BuyerNum,BuyerName,ActiveFlag,Partition,SRC01,SRC01Desc,SRC03,SRC03Desc,SRC04,SRC04Desc,StockTypeDesc,MPFDesc
,MD4020C,MD4020C,MD4020C-C2,O,TOL,1,0,2,8,,,,0,,0,,,0,,INACTIVE,1,PST,Paste Wax,C9H,MD4020C,CP,Commercial Proprietary,"Obsolete (To Order, Call MKT)",Toll Manufacturing
,MD4021C,MD4021C,MD4021C-C2,O,TOL,1,0,2,8,,,,0,,0,,,0,,INACTIVE,1,PST,Paste Wax,C9I,MD4021C,CP,Commercial Proprietary,"Obsolete (To Order, Call MKT)",Toll Manufacturing
,MD4022C,MD4022C,MD4022C-C2,O,TOL,1,0,1,8,,,,0,,0,,,0,,INACTIVE,1,PST,Paste Wax,C9J,MD4022C,CP,Commercial Proprietary,"Obsolete (To Order, Call MKT)",Toll Manufacturing
,MD4023C,MD4023C,MD4023C-C2,O,FEC,1,0,1,8,,,,0,,0,,,0,,INACTIVE,1,PST,Paste Wax,C9K,MD4023C,CP,Commercial Proprietary,"Obsolete (To Order, Call MKT)",Finished Good made in EC
,MW40504,MW40504,MW40504-C2,O,TOL,1,0,1,30,,,,0,,0,,,0,,INACTIVE,1,PST,Paste Wax,CAZ,MW40504,CP,Commercial Proprietary,"Obsolete (To Order, Call MKT)",Toll Manufacturing
,U101,U101,U101,D,ETP,1,0,2,365,,,,0,,0,,,0,,ACTIVE,1,URE,Polyurethanes,I87,U101,C,Commercial,Distributed Item,ETP
,U501,U501,U501,D,ETP,1,0,2,365,,,,0,,0,,,0,,ACTIVE,1,URE,Polyurethanes,I95,U501,C,Commercial,Distributed Item,ETP
,U101,U101,U101-PL,D,TOL,1,0,2,365,,,,0,,0,,,0,,ACTIVE,1,URE,Polyurethanes,I87,U101,C,Commercial,Distributed Item,Toll Manufacturing
,U101,U101,U101-OP,D,TOL,1,0,2,180,,,,0,,0,,,0,,ACTIVE,1,URE,Polyurethanes,I87,U101,C,Commercial,Distributed Item,Toll Manufacturing
,U201,U201,U201-OP,D,TOL,42,0,2,180,,,,0,,0,,,0,,ACTIVE,1,URE,Polyurethanes,I92,U201,C,Commercial,Distributed Item,Toll Manufacturing
,HP1632,HP1632,HP1632-OP,D,TOL,206,0,2,365,,,,0,,0,,,0,,ACTIVE,1,PIM,Polyimides,921,HP1632,C,Commercial,Distributed Item,Toll Manufacturing
,U501,U501,U501-OP,P,TOL,42,0,2,180,,,,0,,0,,,0,,ACTIVE,1,URE,Polyurethanes,I95,U501,C,Commercial,Purchased inc. Raw Material,Toll Manufacturing
,U201,U201,U201-PL,D,TOL,1,0,2,365,,,,0,,0,,,0,,ACTIVE,1,URE,Polyurethanes,I92,U201,C,Commercial,Distributed Item,Toll Manufacturing
,U501,U501,U501-PL,D,ETP,1,0,2,365,,,,0,,0,,,0,,ACTIVE,1,URE,Polyurethanes,I95,U501,C,Commercial,Distributed Item,ETP
,U2022,U2022,U2022-PL,D,FCB,1,0,2,365,,,,0,,0,,,0,,ACTIVE,1,URE,Polyurethanes,I94,U2022,C,Commercial,Distributed Item,Finished Good Cold Blend
,U2022,U2022,U2022-OP,P,TOL,56,0,2,70,,,,0,,0,,,0,,ACTIVE,1,URE,Polyurethanes,I94,U2022,C,Commercial,Purchased inc. Raw Material,Toll Manufacturing
,U502,U502.E,U502.E,M,TOL,50,0,1,365,,,,0,,0,,,0,,ACTIVE,1,URE,Polyurethanes,BMS,U502.E,C,Commercial,Mfg. Assembly or Sub-Assembly,Toll Manufacturing
,U502,U502.E,U502.E-TO,S,TOL,77,0,1,180,,,,0,,0,,,0,,ACTIVE,1,URE,Polyurethanes,BMS,U502.E,C,Commercial,Stock End-Item,Toll Manufacturing
,U802,U802.E,U802.E,M,TOL,50,0,1,365,,,,0,,0,,,0,,ACTIVE,1,URE,Polyurethanes,BMU,U802.E,C,Commercial,Mfg. Assembly or Sub-Assembly,Toll Manufacturing
,U802,U802.E,U802.E-TO,S,TOL,60,0,1,365,,,,0,,0,,,0,,ACTIVE,1,URE,Polyurethanes,BMU,U802.E,C,Commercial,Stock End-Item,Toll Manufacturing
,HP1632,HP1632,HP1632-PL,D,FEC,180,0,2,365,,,,0,,0,,,0,,ACTIVE,1,PIM,Polyimides,921,HP1632,C,Commercial,Distributed Item,Finished Good made in EC
,U601,U601,U601-OP,P,TOL,196,0,2,180,,,,0,,0,,,0,,ACTIVE,1,URE,Polyurethanes,I96,U601,C,Commercial,Purchased inc. Raw Material,Toll Manufacturing
,U701,U701,U701-OP,D,TOL,115,0,2,180,,,,0,,0,,,0,,ACTIVE,1,URE,Polyurethanes,I97,U701,C,Commercial,Distributed Item,Toll Manufacturing
,U601,U601,U601-PL,D,ETP,71,0,2,365,,,,0,,0,,,0,,ACTIVE,1,URE,Polyurethanes,I96,U601,C,Commercial,Distributed Item,ETP
,U502,U502.E,U502.E-PL,S,TOL,77,0,1,365,,,,0,,0,,,0,,ACTIVE,1,URE,Polyurethanes,BMS,U502.E,C,Commercial,Stock End-Item,Toll Manufacturing
,U502,U502.E,U502.E-PD,O,TOL,77,0,1,365,,,,0,,0,,,0,,INACTIVE,1,URE,Polyurethanes,BMS,U502.E,IN,Inactive,"Obsolete (To Order, Call MKT)",Toll Manufacturing
,U802,U802.E,U802.E-PD,O,TOL,75,0,1,365,,,,0,,0,,,0,,INACTIVE,1,URE,Polyurethanes,BMU,U802.E,IN,Inactive,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        ORTC,HP1632,HP1632,HP1632,O,ETP,1,0,1,8,,,730,0,,328907,James Massie,Other,328907,"Massie, James",N,1,PIM,Polyimides,921,HP1632,C,Commercial,"Obsolete (To Order, Call MKT)",ETP
        ORTC,U601,U601,U601-OP,O,TOL,42,0,1,4,,,365,0,,328907,James Massie,Other,328907,"Massie, James",N,1,URE,Polyurethanes,I96,U601,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        USCM,U601,U601,U601-OP,X,TOL,42,0,1,4,,,365,0,,328907,James Massie,Other,328907,"Massie, James",N,1,URE,Polyurethanes,I96,U601,C,Commercial,Outside Processing,Toll Manufacturing
        BIPP,U502,U502.E,U502.E,O,TOL,1,0,1,8,,,365,0,,301526,Rose-Anne Body,Other,306439,"Hansen, Charlotte",N,1,URE,Polyurethanes,BMS,U502.E,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        CIN2,MDU4075,MDU4075.E,MDU4075.E,O,TOL,30,0,1,10,,,365,0,,333530,Kyle Davis,Other,333530,"Davis, Kyle",N,1,PUD,Polyurethane Dispersion,,Blank - Sales Rpt Code 3 41/S3,OB,Obsolete,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        CINC,MDU4075,MDU4075.E,MDU4075.E,O,TOL,30,0,1,10,,,365,0,,333530,Kyle Davis,Other,333530,"Davis, Kyle",N,1,PUD,Polyurethane Dispersion,,Blank - Sales Rpt Code 3 41/S3,OB,Obsolete,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        DANC,HP1632,HP1632,HP1632,O,TOL,1,0,1,30,,,730,0,,324287,Brent Harris,Other,324287,"Harris, Brent",N,1,PIM,Polyimides,921,HP1632,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        DANC,HP1632,HP1632,HP1632-PL,O,FEC,0,0,1,30,,,730,0,,328907,James Massie,Other,328907,"Massie, James",N,1,PIM,Polyimides,921,HP1632,C,Commercial,"Obsolete (To Order, Call MKT)",Finished Good made in EC
        JAIN,HP1632,HP1632,HP1632,O,FEC,1,0,1,365,,,730,0,,0,,Other,319235,"Webber, Ashley",N,1,PIM,Polyimides,921,HP1632,C,Commercial,"Obsolete (To Order, Call MKT)",Finished Good made in EC
        ORTC,U601,U601,U601-PL,O,FEC,0,0,1,30,,,365,0,,328907,James Massie,Other,328907,"Massie, James",N,1,URE,Polyurethanes,I96,U601,C,Commercial,"Obsolete (To Order, Call MKT)",Finished Good made in EC
        USCM,HP1632,HP1632,HP1632,X,TOL,1,0,1,30,,,730,0,,324287,Brent Harris,Other,324287,"Harris, Brent",N,1,PIM,Polyimides,921,HP1632,C,Commercial,Outside Processing,Toll Manufacturing
        USCM,HP1632,HP1632,HP1632-PL,O,FEC,1,0,1,30,,,730,0,,328907,James Massie,Other,328907,"Massie, James",N,1,PIM,Polyimides,921,HP1632,C,Commercial,"Obsolete (To Order, Call MKT)",Finished Good made in EC
        USCM,U601,U601,U601-PL,X,FEC,1,0,1,30,,,365,0,,328907,James Massie,Other,328907,"Massie, James",N,1,URE,Polyurethanes,I96,U601,C,Commercial,Outside Processing,Finished Good made in EC
        ORTC,U101,U101,U101-OP,O,TOL,42,0,1,4,,,365,0,,328907,James Massie,Other,328907,"Massie, James",N,1,URE,Polyurethanes,I87,U101,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        ORTC,U201,U201,U201-OP,O,TOL,42,0,1,4,,,365,0,,328907,James Massie,Other,328907,"Massie, James",N,1,URE,Polyurethanes,I92,U201,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        ORTC,U501,U501,U501-OP,O,TOL,30,0,1,4,,,365,0,,328907,James Massie,Other,328907,"Massie, James",N,1,URE,Polyurethanes,I95,U501,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        ORTC,U1001,U1001,U1001-OP,O,TOL,0,0,1,4,,,365,0,,328907,James Massie,Other,328907,"Massie, James",N,1,URE,Polyurethanes,I86,U1001,X,Discontinued,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        ORTC,U502,U502,U502-OP,O,TOL,30,0,1,4,,,365,0,,328907,James Massie,Other,328907,"Massie, James",N,1,URE,Polyurethanes,S85,U502,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        ORTC,U204,U204,U204-OP,O,TOL,42,0,1,4,,,365,0,,328907,James Massie,Other,328907,"Massie, James",N,1,URE,Polyurethanes,S57,U204,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        USCM,U101,U101,U101-OP,X,TOL,42,0,1,4,,,365,0,,328907,James Massie,Other,328907,"Massie, James",N,1,URE,Polyurethanes,I87,U101,C,Commercial,Outside Processing,Toll Manufacturing
        USCM,U201,U201,U201-OP,X,TOL,42,0,1,4,,,365,0,,328907,James Massie,Other,328907,"Massie, James",N,1,URE,Polyurethanes,I92,U201,C,Commercial,Outside Processing,Toll Manufacturing
        USCM,U501,U501,U501-OP,X,TOL,112,0,1,4,,,365,0,,328907,James Massie,Other,328907,"Massie, James",N,1,URE,Polyurethanes,I95,U501,C,Commercial,Outside Processing,Toll Manufacturing
        USCM,U1001,U1001,U1001-OP,O,TOL,1,0,1,4,,,365,0,,328907,James Massie,Other,328907,"Massie, James",N,1,URE,Polyurethanes,I86,U1001,X,Discontinued,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        USCM,U502,U502,U502-OP,X,TOL,30,0,1,4,,,365,0,,328907,James Massie,Other,328907,"Massie, James",N,1,URE,Polyurethanes,S85,U502,C,Commercial,Outside Processing,Toll Manufacturing
        CINC,MW40514,MW40514,MW40514,P,TOL,1,0,1,10,,,365,0,,324287,Brent Harris,Other,300328,"Lye, May Leng (Josephine)",Y,1,PST,Paste Wax,CAY,MW40514,CP,Commercial Proprietary,Purchased inc. Raw Material,Toll Manufacturing
        CINC,MW40504,MW40504,MW40504,P,TOL,1,0,1,10,,,365,0,,324287,Brent Harris,Other,300328,"Lye, May Leng (Josephine)",Y,1,PST,Paste Wax,CAZ,MW40504,CP,Commercial Proprietary,Purchased inc. Raw Material,Toll Manufacturing
        DANC,HP1432AT,HP1432AT,HP1432AT,O,FEC,1,0,1,30,,,540,0,,328907,James Massie,Other,328907,"Massie, James",N,1,PIM,Polyimides,A1Q,HP1432AT,C,Commercial,"Obsolete (To Order, Call MKT)",Finished Good made in EC
        DANC,HP1432AT,HP1432AT,HP1432AT-OP,O,TOL,20,0,1,4,,,540,0,,328907,James Massie,Other,328907,"Massie, James",N,1,PIM,Polyimides,A1Q,HP1432AT,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        GRAN,MD4020,MD4020,MD4020-C1,O,TOL,60,0,2,15,,,730,0,,328907,James Massie,Other,328907,"Massie, James",N,1,PST,Paste Wax,C8S,MD4020,CP,Commercial Proprietary,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        GRAN,MD4020,MD4020,MD4020-C2,O,TOL,60,0,2,15,,,730,0,,324287,Brent Harris,Other,324287,"Harris, Brent",N,1,PST,Paste Wax,C8S,MD4020,CP,Commercial Proprietary,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        GRAN,MD4021,MD4021,MD4021-C2,O,TOL,60,0,2,15,,,365,0,,324287,Brent Harris,Other,324287,"Harris, Brent",N,1,PST,Paste Wax,C8T,MD4021,CP,Commercial Proprietary,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        GRAN,MD4021,MD4021,MD4021-C1,O,TOL,60,0,2,15,,,365,0,,328907,James Massie,Other,328907,"Massie, James",N,1,PST,Paste Wax,C8T,MD4021,CP,Commercial Proprietary,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        GRAN,MD4023,MD4023,MD4023-C2,O,TOL,60,0,1,15,,,365,0,,324287,Brent Harris,Other,324287,"Harris, Brent",N,1,PST,Paste Wax,BTP,MD4023,CP,Commercial Proprietary,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        ORTC,U101,U101,U101,O,FEC,1,0,1,30,,,365,0,,328907,James Massie,Other,328907,"Massie, James",N,1,URE,Polyurethanes,I87,U101,C,Commercial,"Obsolete (To Order, Call MKT)",Finished Good made in EC
        ORTC,U201,U201,U201,O,TOL,42,0,1,4,,,365,0,,328907,James Massie,Other,328907,"Massie, James",N,1,URE,Polyurethanes,I92,U201,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        ORTC,U501,U501,U501,O,FEC,0,0,1,30,,,365,0,,328907,James Massie,Other,328907,"Massie, James",N,1,URE,Polyurethanes,I95,U501,C,Commercial,"Obsolete (To Order, Call MKT)",Finished Good made in EC
        ORTC,U601,U601,U601,O,FEC,0,0,1,30,,,365,0,,328907,James Massie,Other,328907,"Massie, James",N,1,URE,Polyurethanes,I96,U601,C,Commercial,"Obsolete (To Order, Call MKT)",Finished Good made in EC
        ORTC,U101,U101,U101-PL,O,TOL,0,0,1,4,,,365,0,,328907,James Massie,Other,328907,"Massie, James",N,1,URE,Polyurethanes,I87,U101,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        ORTC,U2022,U2022,U2022,O,TOL,30,0,1,4,,,365,0,,328907,James Massie,Other,328907,"Massie, James",N,1,URE,Polyurethanes,I94,U2022,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        ORTC,U101,U101,U101-T2,O,TOL,0,0,1,4,,,365,0,,328907,James Massie,Other,328907,"Massie, James",N,1,URE,Polyurethanes,I87,U101,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        ORTC,U101,U101,U101-KP,O,FEC,0,0,1,30,,,365,0,,328907,James Massie,Other,328907,"Massie, James",N,1,URE,Polyurethanes,I87,U101,C,Commercial,"Obsolete (To Order, Call MKT)",Finished Good made in EC
        ORTC,U201,U201,U201-PL,O,TOL,4,0,1,4,,,365,0,,328907,James Massie,Other,328907,"Massie, James",N,1,URE,Polyurethanes,I92,U201,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        ORTC,U501,U501,U501-T2,O,TOL,6,0,1,4,,,365,0,,328907,James Massie,Other,328907,"Massie, James",N,1,URE,Polyurethanes,I95,U501,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        ORTC,U501,U501,U501-PL,O,FEC,11,0,1,30,,,365,0,,328907,James Massie,Other,328907,"Massie, James",N,1,URE,Polyurethanes,I95,U501,C,Commercial,"Obsolete (To Order, Call MKT)",Finished Good made in EC
        ORTC,U2022,U2022,U2022-PL,O,TOL,0,0,1,4,,,365,0,,328907,James Massie,Other,328907,"Massie, James",N,1,URE,Polyurethanes,I94,U2022,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        ORTC,U502,U502,U502,O,FEC,1,0,1,30,,,365,0,,328907,James Massie,Other,328907,"Massie, James",N,1,URE,Polyurethanes,S85,U502,C,Commercial,"Obsolete (To Order, Call MKT)",Finished Good made in EC
        ORTC,U204,U204,U204,O,FEC,1,0,1,30,,,365,0,,328907,James Massie,Other,328907,"Massie, James",N,1,URE,Polyurethanes,S57,U204,C,Commercial,"Obsolete (To Order, Call MKT)",Finished Good made in EC
        ORTC,U470,U470,U470,O,TOL,1,0,1,8,,,365,0,,328907,James Massie,Other,328907,"Massie, James",N,1,PUD,Polyurethane Dispersion,BPA,U470,D,Developmental,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        USCM,U101,U101,U101,X,FEC,1,0,1,30,,,365,0,,328907,James Massie,Other,328907,"Massie, James",N,1,URE,Polyurethanes,I87,U101,C,Commercial,Outside Processing,Finished Good made in EC
        USCM,U201,U201,U201,X,TOL,42,0,1,4,,,365,0,,328907,James Massie,Other,328907,"Massie, James",N,1,URE,Polyurethanes,I92,U201,C,Commercial,Outside Processing,Toll Manufacturing
        USCM,U501,U501,U501,X,FEC,1,0,1,30,,,365,0,,328907,James Massie,Other,328907,"Massie, James",N,1,URE,Polyurethanes,I95,U501,C,Commercial,Outside Processing,Finished Good made in EC
        USCM,U601,U601,U601,X,FEC,1,0,1,30,,,365,0,,328907,James Massie,Other,328907,"Massie, James",N,1,URE,Polyurethanes,I96,U601,C,Commercial,Outside Processing,Finished Good made in EC
        USCM,U101,U101,U101-PL,X,TOL,1,0,1,4,,,365,0,,328907,James Massie,Other,328907,"Massie, James",N,1,URE,Polyurethanes,I87,U101,C,Commercial,Outside Processing,Toll Manufacturing
        USCM,U2022,U2022,U2022,X,TOL,30,0,1,4,,,365,0,,328907,James Massie,Other,328907,"Massie, James",N,1,URE,Polyurethanes,I94,U2022,C,Commercial,Outside Processing,Toll Manufacturing
        USCM,U101,U101,U101-T2,O,TOL,1,0,1,4,,,365,0,,328907,James Massie,Other,328907,"Massie, James",N,1,URE,Polyurethanes,I87,U101,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        USCM,U201,U201,U201-PL,X,TOL,4,0,1,4,,,365,0,,328907,James Massie,Other,328907,"Massie, James",N,1,URE,Polyurethanes,I92,U201,C,Commercial,Outside Processing,Toll Manufacturing
        USCM,U501,U501,U501-T2,O,TOL,6,0,1,4,,,365,0,,328907,James Massie,Other,328907,"Massie, James",N,1,URE,Polyurethanes,I95,U501,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        USCM,U501,U501,U501-PL,X,FEC,11,0,1,30,,,365,0,,328907,James Massie,Other,328907,"Massie, James",N,1,URE,Polyurethanes,I95,U501,C,Commercial,Outside Processing,Finished Good made in EC
        USCM,U2022,U2022,U2022-PL,X,TOL,1,0,1,4,,,365,0,,328907,James Massie,Other,328907,"Massie, James",N,1,URE,Polyurethanes,I94,U2022,C,Commercial,Outside Processing,Toll Manufacturing
        USCM,HP1432AT,HP1432AT,HP1432AT,X,FEC,1,0,1,30,,,540,0,,328907,James Massie,Other,328907,"Massie, James",N,1,PIM,Polyimides,A1Q,HP1432AT,C,Commercial,Outside Processing,Finished Good made in EC
        USCM,HP1432AT,HP1432AT,HP1432AT-OP,X,TOL,20,0,1,4,,,540,0,,328907,James Massie,Other,328907,"Massie, James",N,1,PIM,Polyimides,A1Q,HP1432AT,C,Commercial,Outside Processing,Toll Manufacturing
        USCM,U502,U502,U502,X,FEC,1,0,1,30,,,365,0,,328907,James Massie,Other,328907,"Massie, James",N,1,URE,Polyurethanes,S85,U502,C,Commercial,Outside Processing,Finished Good made in EC
        USCM,U470,U470,U470,X,TOL,1,0,1,8,,,365,0,,328907,James Massie,Other,328907,"Massie, James",N,1,PUD,Polyurethane Dispersion,BPA,U470,D,Developmental,Outside Processing,Toll Manufacturing
        GRAN,MD4023,MD4023,MD4023-C1,O,TOL,60,0,1,15,,,365,0,,328907,James Massie,Other,328907,"Massie, James",N,1,PST,Paste Wax,BTP,MD4023,CP,Commercial Proprietary,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        JAIN,HP1632,HP1632,HP1632-OP,O,FEC,1,0,1,365,,,730,0,,302796,Dave Howe,Other,319235,"Webber, Ashley",N,1,PIM,Polyimides,921,HP1632,C,Commercial,"Obsolete (To Order, Call MKT)",Finished Good made in EC
        ORTC,U1001,U1001,U1001,O,FEC,0,0,1,30,,,365,0,,328907,James Massie,Other,328907,"Massie, James",N,1,URE,Polyurethanes,I86,U1001,X,Discontinued,"Obsolete (To Order, Call MKT)",Finished Good made in EC
        ORTC,U1001,U1001,U1001-PL,O,FEC,4,0,1,30,,,365,0,,328907,James Massie,Other,328907,"Massie, James",N,1,URE,Polyurethanes,I86,U1001,X,Discontinued,"Obsolete (To Order, Call MKT)",Finished Good made in EC
        USCM,U1001,U1001,U1001,O,FEC,1,0,1,30,,,365,0,,328907,James Massie,Other,328907,"Massie, James",N,1,URE,Polyurethanes,I86,U1001,X,Discontinued,"Obsolete (To Order, Call MKT)",Finished Good made in EC
        USCM,U1001,U1001,U1001-PL,O,FEC,4,0,1,30,,,365,0,,328907,James Massie,Other,328907,"Massie, James",N,1,URE,Polyurethanes,I86,U1001,X,Discontinued,"Obsolete (To Order, Call MKT)",Finished Good made in EC
        SHAN,U802,U802.E,U802.E-PD,O,TOL,1,0,1,8,,,365,301843,BIP (Oldbury) Limited,301526,Rose-Anne Body,Other,0,,N,1,URE,Polyurethanes,BMU,U802.E,IN,Inactive,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        SHAN,U802,U802.E,U802.E-TO,O,TOL,30,0,1,8,,,365,301843,BIP (Oldbury) Limited,301526,Rose-Anne Body,Other,0,,N,1,URE,Polyurethanes,BMU,U802.E,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        BPIP,MD4021,MD4021,MD4021-C2,O,TOL,112,0,2,15,,,365,328211,"BPI Packaging, LLC",324287,Brent Harris,Other,0,,N,1,PST,Paste Wax,C8T,MD4021,CP,Commercial Proprietary,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        DALL,U101,U101,U101-OP,O,TOL,13,0,2,4,,,365,292788,Ortec Inc.,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I87,U101,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        SANF,U101,U101,U101-OP,O,TOL,13,0,2,4,,,365,292788,Ortec Inc.,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I87,U101,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        CIN3,U1001,U1001,U1001-PL,O,ETP,4,0,2,8,,,365,292788,Ortec Inc.,291802,Dena Stevens,Other,0,,N,1,URE,Polyurethanes,I86,U1001,X,Discontinued,"Obsolete (To Order, Call MKT)",ETP
        CIN4,HP1632,HP1632,HP1632-OP,O,TOL,0,0,2,365,,,730,292774,"Ascent Chemicals Danville, Inc.",335951,Lance Murphy,Other,0,,N,1,PIM,Polyimides,921,HP1632,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        CIN4,U1001,U1001,U1001-PL,O,ETP,4,0,2,365,,,365,292788,Ortec Inc.,291802,Dena Stevens,Other,0,,N,1,URE,Polyurethanes,I86,U1001,X,Discontinued,"Obsolete (To Order, Call MKT)",ETP
        USCM,MD4021,MD4021,MD4021,X,TOL,1,0,1,15,,,365,322976,Granite Branch Plant,0,,Other,0,,N,1,PST,Paste Wax,C8T,MD4021,CP,Commercial Proprietary,Outside Processing,Toll Manufacturing
        CIN3,STODSO,STODSO,STODSO,O,RAW,16,0,2,8,,,730,20047,"Nexeo Solutions, LLC",20416,Charleen Wichman,Other,0,,N,1,,Blank -Sales Rpt Code 1 41/S1,1,Lead 1 day,X,Discontinued,"Obsolete (To Order, Call MKT)",Raw Materials
        CIN4,STODSO,STODSO,STODSO,O,RAW,16,0,2,365,,,730,20047,"Nexeo Solutions, LLC",20416,Charleen Wichman,Other,0,,N,1,,Blank -Sales Rpt Code 1 41/S1,1,Lead 1 day,X,Discontinued,"Obsolete (To Order, Call MKT)",Raw Materials
        CIN3,WD40,WD40,WD40-SP,O,ETP,16,0,1,8,,,730,20094,Cinci Blue Ash Manufacturing,20416,Charleen Wichman,Other,0,,N,1,SSS,Solventborne Products,J85,WD40,C,Commercial,"Obsolete (To Order, Call MKT)",ETP
        CIN3,WD40,WD40,WD40-UN,O,ETP,1,0,2,8,,,730,20094,Cinci Blue Ash Manufacturing,20416,Charleen Wichman,Other,0,,N,1,SSS,Solventborne Products,J85,WD40,C,Commercial,"Obsolete (To Order, Call MKT)",ETP
        CIN4,WD40,WD40,WD40-SP,O,ETP,16,0,1,365,,,730,20094,Cinci Blue Ash Manufacturing,20416,Charleen Wichman,Other,0,,N,1,SSS,Solventborne Products,J85,WD40,C,Commercial,"Obsolete (To Order, Call MKT)",ETP
        CIN4,WD40,WD40,WD40-UN,O,ETP,16,0,1,365,,,730,20094,Cinci Blue Ash Manufacturing,20416,Charleen Wichman,Other,0,,N,1,SSS,Solventborne Products,J85,WD40,C,Commercial,"Obsolete (To Order, Call MKT)",ETP
        CIN3,U601,U601,U601-OP,O,TOL,0,0,2,8,,,365,292788,Ortec Inc.,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I96,U601,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        CIN3,U701,U701,U701-OP,O,TOL,0,0,2,8,,,365,292788,Ortec Inc.,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I97,U701,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        CIN3,U601,U601,U601-PL,O,ETP,0,0,2,8,,,365,292788,Ortec Inc.,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I96,U601,C,Commercial,"Obsolete (To Order, Call MKT)",ETP
        CIN4,U601,U601,U601-OP,O,TOL,0,0,2,365,,,365,292788,Ortec Inc.,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I96,U601,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        CIN4,U701,U701,U701-OP,O,TOL,0,0,2,365,,,365,292788,Ortec Inc.,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I97,U701,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        CIN4,U601,U601,U601-PL,O,ETP,0,0,2,365,,,365,292788,Ortec Inc.,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I96,U601,C,Commercial,"Obsolete (To Order, Call MKT)",ETP
        DALL,U601,U601,U601-OP,O,TOL,0,0,2,4,,,365,292788,Ortec Inc.,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I96,U601,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        DALL,U701,U701,U701-OP,O,TOL,0,0,2,4,,,365,292788,Ortec Inc.,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I97,U701,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        DALL,U601,U601,U601-PL,O,ETP,0,0,2,4,,,365,292788,Ortec Inc.,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I96,U601,C,Commercial,"Obsolete (To Order, Call MKT)",ETP
