Order Company,Branch Plant,Global Bulk Item,Bulk Item,2nd Item Number,Order Number,Next Status,Year,Month,Promised Ship Date,Ordered Quantity KGs,Revenue Business Unit,Customer Code,Customer Name,Global Parent,Global Parent Name,TM Name,Country Name,Ordered Quantity,Ordering Unit of Measure,Ordered Quantity LBs,Open Indicator
00030,SING,ME91735,ME91735.S,ME91735.S-TL,2684494,999,2026,4,2026-04-28 00:00:00,10000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,10.00,TO,22046.225,N
00030,SING,ME91735,ME91735.S,ME91735.S-TL,2684495,999,2026,4,2026-04-28 00:00:00,1000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,1.00,TO,2204.6225,N
00030,SING,PP05S,PP05S.S,PP05S.S-OP,2684495,999,2026,4,2026-04-28 00:00:00,400,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,2.00,DR,881.849,N
00030,SING,PP05S,PP05S.S,PP05S.S-OP,2684496,999,2026,4,2026-04-28 00:00:00,3200,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,16.00,DR,7054.792,N
00034,SHAN,ME91735,ME91735.S,ME91735.S-TL,2574153,999,2026,4,2026-04-28 00:00:00,9000,34240,304957,JIANGSU CHANGHAI COMPOSITE-China,304957,JIANGSU CHANGHAI COMPOSITE-China,Ethan Cheng,China,9.00,TO,19841.6025,N
00034,SHAN,ME91735,ME91735.S,ME91735.S-TL,2591496,999,2026,4,2026-04-28 00:00:00,20000,34240,337151,Hebei Jizhong new material-CN,339760,JIZHONG ENERGY -Global Parent,Ethan Cheng,China,20.00,TO,44092.45,N
00030,SING,ME91735,ME91735.S,ME91735.S-TL,2685252,999,2026,4,2026-04-29 00:00:00,10000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,10.00,TO,22046.225,N
00030,SING,ME91735,ME91735.S,ME91735.S-TL,2685268,999,2026,4,2026-04-29 00:00:00,1000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,1.00,TO,2204.6225,N
00030,SING,MG7140,MG7140.S,MG7140.S-OP,2685335,999,2026,4,2026-04-29 00:00:00,4800,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,24.00,DR,10582.188,N
00030,SNG4,ME91240G,ME91240G.S,ME91240G.S-PD,2644611,999,2026,4,2026-04-29 00:00:00,6000,30220,289459,Kelly Technology - China(Kelly Shanghai),290132,Kelly Chemical (China) - Global Parent,Robin Li,China,30.00,DR,13227.735,N
00030,SNG4,ME91240G,ME91240G.S,ME91240G.S-PD,2658924,999,2026,4,2026-04-29 00:00:00,8000,30220,291765,"Koventure Co., Ltd - Thailand",290683,Koventure (FormerGowell)- Global Parent,Rohan Aranjo,Thailand,40.00,DR,17636.980000000003,N
00030,SNG4,ME91240G,ME91240G.S,ME91240G.S-PD,2660205,999,2026,4,2026-04-29 00:00:00,3600,30200,300385,Michelman New Material - China,291477,Michelman Asia-Pacific - Global Parent,,China,18.00,DR,7936.6410000000005,N
00030,SNG4,ME92040,ME92040.S,ME92040.S-T2,2644611,999,2026,4,2026-04-29 00:00:00,8000,30220,289459,Kelly Technology - China(Kelly Shanghai),290132,Kelly Chemical (China) - Global Parent,Robin Li,China,8.00,TO,17636.98,N
00030,SING,MG7140,MG7140.S,MG7140.S-OP,2686032,999,2026,4,2026-04-30 00:00:00,5600,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,28.00,DR,12345.886,N
00030,SING,PP05S,PP05S.S,PP05S.S-OP,2686031,999,2026,4,2026-04-30 00:00:00,9600,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,48.00,DR,21164.376,N
00030,SING,PP05S,PP05S.S,PP05S.S-OP,2686032,999,2026,4,2026-04-30 00:00:00,3600,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,18.00,DR,7936.6410000000005,N
00030,SNG4,BRIJS2,BRIJS2.S,BRIJS2.S,2685513,999,2026,4,2026-04-30 00:00:00,680,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,680.00,KG,1499.1280000000002,N
00030,SING,ME91735,ME91735.S,ME91735.S-TL,2687550,999,2026,5,2026-05-02 00:00:00,2000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,2.00,TO,4409.245,N
00030,SING,ME92040,ME92040.S,ME92040.S-T2,2687586,999,2026,5,2026-05-02 00:00:00,5000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,5.00,TO,11023.1125,N
00030,SING,PP05S,PP05S.S,PP05S.S-OP,2687566,999,2026,5,2026-05-02 00:00:00,9600,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,48.00,DR,21164.376,N
00030,SNG4,211018IX,211018IX.S,211018IX.S-TL,2576486,999,2026,5,2026-05-02 00:00:00,10000,30200,300385,Michelman New Material - China,291477,Michelman Asia-Pacific - Global Parent,,China,10.00,TO,22046.225,N
00030,SING,PP05S,PP05S.S,PP05S.S-OP,2688988,999,2026,5,2026-05-04 00:00:00,6400,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,32.00,DR,14109.584,N
00030,SING,PP05S,PP05S.S,PP05S.S-OP,2689019,999,2026,5,2026-05-04 00:00:00,3200,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,16.00,DR,7054.792,N
00030,SING,PP05S,PP05S.S,PP05S.S-OP,2689091,999,2026,5,2026-05-04 00:00:00,1400,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,7.00,DR,3086.4715,N
00030,SNG4,211018IX,211018IX.S,211018IX.S-OP,2684757,999,2026,5,2026-05-04 00:00:00,2000,30240,289504,GR KOREA LTD (Formerly OCK) - KOREA,290156,Owens Corning Vetrotex - Global Parent,Brandon Lee,South Korea,10.00,DR,4409.245,N
00030,SNG4,ME91240G,ME91240G.S,ME91240G.S-PL,2667884,999,2026,5,2026-05-04 00:00:00,18,30200,300385,Michelman New Material - China,291477,Michelman Asia-Pacific - Global Parent,,China,1.00,PL,39.6832,N
00030,SNG4,ME91735,ME91735.S,ME91735.S-OP,2660202,999,2026,5,2026-05-04 00:00:00,8000,30240,289504,GR KOREA LTD (Formerly OCK) - KOREA,290156,Owens Corning Vetrotex - Global Parent,Brandon Lee,South Korea,40.00,DR,17636.98,N
00030,SNG4,ME92040,ME92040.S,ME92040.S-PD,2660392,999,2026,5,2026-05-07 00:00:00,24000,30220,329026,Kelly Dongguan - China,290132,Kelly Chemical (China) - Global Parent,"Dai,Zhaochen(Vincent)",China,120.00,DR,52910.94,N
00034,SHAN,ME91735,ME91735.S,ME91735.S-TL,2659596,999,2026,5,2026-05-07 00:00:00,30000,34240,304957,JIANGSU CHANGHAI COMPOSITE-China,304957,JIANGSU CHANGHAI COMPOSITE-China,Ethan Cheng,China,30.00,TO,66138.675,N
00035,MUM3,ME91240G,ME91240G.S,ME91240G.S-PD,2681028,999,2026,5,2026-05-07 00:00:00,600,35220,342081,CALDIC SPECIALTIES INDIA PRIVATE LIMITED,347014,Caldic India - Global Parent,Rohan Aranjo,India,600.00,KG,1322.76,N
00030,SNG4,BRIJS2,BRIJS2.S,BRIJS2.S,2691376,999,2026,5,2026-05-08 00:00:00,680,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,680.00,KG,1499.1280000000002,N
00030,SNG4,ME91240G,ME91240G.S,ME91240G.S-PD,2690614,999,2026,5,2026-05-08 00:00:00,200,30220,289535,TIPPS(Formerly Toyo Ink)-Sin,289535,TIPPS(Formerly Toyo Ink)-Sin,Rohan Aranjo,Singapore,1.00,DR,440.9245,N
00030,SNG4,ME91735,ME91735.S,ME91735.S-TL,2676260,999,2026,5,2026-05-08 00:00:00,20000,30200,300385,Michelman New Material - China,291477,Michelman Asia-Pacific - Global Parent,,China,20.00,TO,44092.45,N
00030,SNG4,MG7140,MG7140.S,MG7140.S-OP,2667801,999,2026,5,2026-05-08 00:00:00,13600,30220,291765,"Koventure Co., Ltd - Thailand",290683,Koventure (FormerGowell)- Global Parent,Rohan Aranjo,Thailand,68.00,DR,29982.865999999998,N
00030,SING,211018IX,211018IX.S,211018IX.S-OP,2694441,999,2026,5,2026-05-11 00:00:00,400,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,2.00,DR,881.849,N
00030,SING,211018IX,211018IX.S,211018IX.S-OP,2694442,999,2026,5,2026-05-11 00:00:00,9600,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,48.00,DR,21164.376,N
00030,SING,211018IX,211018IX.S,211018IX.S-OP,2694513,999,2026,5,2026-05-11 00:00:00,1600,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,8.00,DR,3527.396,N
00030,SING,211018IX,211018IX.S,211018IX.S-OP,2694648,999,2026,5,2026-05-11 00:00:00,800,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,4.00,DR,1763.698,N
00030,SING,ME92040,ME92040.S,ME92040.S-T2,2694564,999,2026,5,2026-05-11 00:00:00,10000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,10.00,TO,22046.225,N
00030,SING,ME92040,ME92040.S,ME92040.S-T2,2694565,999,2026,5,2026-05-11 00:00:00,9000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,9.00,TO,19841.6025,N
00030,SING,ME92040,ME92040.S,ME92040.S-T2,2694705,999,2026,5,2026-05-11 00:00:00,10000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,10.00,TO,22046.225,N
00030,SING,ME92040,ME92040.S,ME92040.S-T2,2694722,999,2026,5,2026-05-11 00:00:00,9000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,9.00,TO,19841.6025,N
00030,SNG4,JS168,JS168.S,JS168.S-TL,2580884,999,2026,5,2026-05-11 00:00:00,18000,30240,293048,"CHINA JUSHI CO, LTD",297156,Jushi - Global Parent,Ethan Cheng,China,18.00,TO,39683.205,N
00030,SNG4,JS168,JS168.S,JS168.S-TL,2580900,999,2026,5,2026-05-12 00:00:00,18000,30240,293048,"CHINA JUSHI CO, LTD",297156,Jushi - Global Parent,Ethan Cheng,China,18.00,TO,39683.205,N
00034,SHAN,ME91240G,ME91240G.S,ME91240G.S-PD,2695355,999,2026,5,2026-05-12 00:00:00,800,34220,353032,Shanghai Taipuwan(Achemical)-China,329796,Shanghai Achemical-Global Parent,Robin Li,China,4.00,DR,1763.698,N
00030,SING,211018IX,211018IX.S,211018IX.S,2696329,999,2026,5,2026-05-13 00:00:00,5676,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,5676.00,KG,12513.3096,N
00030,SING,211018IX,211018IX.S,211018IX.S,2696330,999,2026,5,2026-05-13 00:00:00,4660,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,4660.00,KG,10273.436,N
00030,SING,211018IX,211018IX.S,211018IX.S,2696347,999,2026,5,2026-05-13 00:00:00,5676,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,5676.00,KG,12513.3096,N
00030,SING,ME92040,ME92040.S,ME92040.S-T2,2696057,999,2026,5,2026-05-13 00:00:00,10000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,10.00,TO,22046.225,N
00030,SING,ME92040,ME92040.S,ME92040.S-T2,2696058,999,2026,5,2026-05-13 00:00:00,10000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,10.00,TO,22046.225,N
00030,SNG4,JS168,JS168.S,JS168.S-TL,2580901,999,2026,5,2026-05-13 00:00:00,18000,30240,293048,"CHINA JUSHI CO, LTD",297156,Jushi - Global Parent,Ethan Cheng,China,18.00,TO,39683.205,N
00030,SING,ME90640,ME90640.S,ME90640.S-PD,2696893,999,2026,5,2026-05-14 00:00:00,400,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,2.00,DR,881.849,N
00030,SNG4,JS168,JS168.S,JS168.S-TL,2580902,999,2026,5,2026-05-14 00:00:00,18000,30240,293048,"CHINA JUSHI CO, LTD",297156,Jushi - Global Parent,Ethan Cheng,China,18.00,TO,39683.205,N
00030,SING,ME92040,ME92040.S,ME92040.S-PD,2697621,999,2026,5,2026-05-15 00:00:00,4800,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,24.00,DR,10582.188,N
00030,SING,ME92040,ME92040.S,ME92040.S-PD,2697638,999,2026,5,2026-05-15 00:00:00,9600,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,48.00,DR,21164.376,N
00030,SING,ME92040,ME92040.S,ME92040.S-PD,2697639,999,2026,5,2026-05-15 00:00:00,4800,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,24.00,DR,10582.188,N
00030,SING,ME92040,ME92040.S,ME92040.S-T2,2697639,999,2026,5,2026-05-15 00:00:00,1000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,1.00,TO,2204.6225,N
00030,SNG4,211018IX,211018IX.S,211018IX.S-OP,2583828,999,2026,5,2026-05-15 00:00:00,4000,30240,289504,GR KOREA LTD (Formerly OCK) - KOREA,290156,Owens Corning Vetrotex - Global Parent,Brandon Lee,South Korea,20.00,DR,8818.49,N
00030,SNG4,211018IX,211018IX.S,211018IX.S-OP,2627744,999,2026,5,2026-05-15 00:00:00,6000,30240,289504,GR KOREA LTD (Formerly OCK) - KOREA,290156,Owens Corning Vetrotex - Global Parent,Brandon Lee,South Korea,30.00,DR,13227.735,N
00030,SNG4,ME91240G,ME91240G.S,ME91240G.S-PD,2659594,999,2026,5,2026-05-15 00:00:00,11800,30220,289459,Kelly Technology - China(Kelly Shanghai),290132,Kelly Chemical (China) - Global Parent,Robin Li,China,59.00,DR,26014.5455,N
00030,SNG4,PP05S,PP05S.S,PP05S.S-OP,2647976,999,2026,5,2026-05-15 00:00:00,16000,30240,307037,CPIC - Hong Kong,294294,Chongqing CPIC - Global Parent,Ethan Cheng,Hong Kong,80.00,DR,35273.96000000001,N
00030,SNG4,PP05S,PP05S.S,PP05S.S-OP,2647977,999,2026,5,2026-05-15 00:00:00,16000,30240,307037,CPIC - Hong Kong,294294,Chongqing CPIC - Global Parent,Ethan Cheng,Hong Kong,80.00,DR,35273.96000000001,N
00034,SHAN,ME91240G,ME91240G.S,ME91240G.S-PD,2697702,999,2026,5,2026-05-15 00:00:00,200,34220,326654,"Ningbo Haoke new material Co., Ltd.",337637,Ningbo Sipa-Global Parent,Robin Li,China,1.00,DR,440.9245,N
00034,SHAN,ME92040,ME92040.S,ME92040.S-PD,2662551,999,2026,5,2026-05-15 00:00:00,6000,34220,327284,A-Star - China,334375,A-Star-Global Parent,Robin Li,China,30.00,DR,13227.735,N
00030,SING,ME92040,ME92040.S,ME92040.S-T2,2698424,999,2026,5,2026-05-16 00:00:00,5000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,5.00,TO,11023.1125,N
00030,SING,PP05S,PP05S.S,PP05S.S-OP,2698422,999,2026,5,2026-05-16 00:00:00,9600,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,48.00,DR,21164.376,N
00030,SING,PP05S,PP05S.S,PP05S.S-OP,2698423,999,2026,5,2026-05-16 00:00:00,9600,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,48.00,DR,21164.376,N
00030,SING,ME92040,ME92040.S,ME92040.S-PD,2699851,999,2026,5,2026-05-18 00:00:00,1400,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,7.00,DR,3086.4715,N
00030,SING,ME92040,ME92040.S,ME92040.S-PD,2699895,999,2026,5,2026-05-18 00:00:00,9600,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,48.00,DR,21164.376,N
00030,SING,ME92040,ME92040.S,ME92040.S-PD,2699928,999,2026,5,2026-05-18 00:00:00,1600,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,8.00,DR,3527.396,N
00030,SING,ME92040,ME92040.S,ME92040.S-PD,2699964,999,2026,5,2026-05-18 00:00:00,800,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,4.00,DR,1763.698,N
00030,SING,PP05S,PP05S.S,PP05S.S-OP,2699867,999,2026,5,2026-05-18 00:00:00,9600,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,48.00,DR,21164.376,N
00030,SING,PP05S,PP05S.S,PP05S.S-OP,2699868,999,2026,5,2026-05-18 00:00:00,9400,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,47.00,DR,20723.451500000003,N
00030,SING,PP05S,PP05S.S,PP05S.S-OP,2699946,999,2026,5,2026-05-18 00:00:00,4400,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,22.00,DR,9700.339,N
00030,SING,PP05S,PP05S.S,PP05S.S-OP,2699964,999,2026,5,2026-05-18 00:00:00,4200,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,21.00,DR,9259.4145,N
00030,SING,PP05S,PP05S.S,PP05S.S-OP,2700829,999,2026,5,2026-05-19 00:00:00,9600,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,48.00,DR,21164.376,N
00030,SING,PP05S,PP05S.S,PP05S.S-OP,2700830,999,2026,5,2026-05-19 00:00:00,2400,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,12.00,DR,5291.094,N
00030,SNG4,ME90640,ME90640.S,ME90640.S-PD,2660393,999,2026,5,2026-05-19 00:00:00,6000,30220,329026,Kelly Dongguan - China,290132,Kelly Chemical (China) - Global Parent,"Dai,Zhaochen(Vincent)",China,30.00,DR,13227.735,N
00030,SNG4,ME92040,ME92040.S,ME92040.S-PD,2660393,999,2026,5,2026-05-19 00:00:00,12000,30220,329026,Kelly Dongguan - China,290132,Kelly Chemical (China) - Global Parent,"Dai,Zhaochen(Vincent)",China,60.00,DR,26455.47,N
00030,SNG4,ME92040,ME92040.S,ME92040.S-T2,2660392,999,2026,5,2026-05-19 00:00:00,24000,30220,329026,Kelly Dongguan - China,290132,Kelly Chemical (China) - Global Parent,"Dai,Zhaochen(Vincent)",China,24.00,TO,52910.94,N
00030,SNG4,ME92040,ME92040.S,ME92040.S-T2,2660393,999,2026,5,2026-05-19 00:00:00,6000,30220,329026,Kelly Dongguan - China,290132,Kelly Chemical (China) - Global Parent,"Dai,Zhaochen(Vincent)",China,6.00,TO,13227.735,N
00030,SNG4,ME87235,ME87235.S,ME87235.S-T2,2655150,999,2026,5,2026-05-20 00:00:00,8000,30220,289459,Kelly Technology - China(Kelly Shanghai),290132,Kelly Chemical (China) - Global Parent,Robin Li,China,8.00,TO,17636.98,N
00030,SNG4,ME92040,ME92040.S,ME92040.S-PD,2655150,999,2026,5,2026-05-20 00:00:00,2000,30220,289459,Kelly Technology - China(Kelly Shanghai),290132,Kelly Chemical (China) - Global Parent,Robin Li,China,10.00,DR,4409.245,N
00030,SNG4,ME92040,ME92040.S,ME92040.S-T2,2655150,999,2026,5,2026-05-20 00:00:00,14000,30220,289459,Kelly Technology - China(Kelly Shanghai),290132,Kelly Chemical (China) - Global Parent,Robin Li,China,14.00,TO,30864.715,N
00030,SING,ME91240G,ME91240G.S,ME91240G.S-PD,2705191,999,2026,5,2026-05-25 00:00:00,5800,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,29.00,DR,12786.810500000001,N
00030,SING,ME91240G,ME91240G.S,ME91240G.S-PD,2705192,999,2026,5,2026-05-25 00:00:00,5800,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,29.00,DR,12786.810500000001,N
00030,SING,ME91240G,ME91240G.S,ME91240G.S-PD,2705398,999,2026,5,2026-05-25 00:00:00,6000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,30.00,DR,13227.735,N
00030,SING,ME91240G,ME91240G.S,ME91240G.S-PD,2705469,999,2026,5,2026-05-25 00:00:00,5800,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,29.00,DR,12786.810500000001,N
00030,SING,ME92040,ME92040.S,ME92040.S-PD,2705398,999,2026,5,2026-05-25 00:00:00,600,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,3.00,DR,1322.7735,N
00030,SING,ME92040,ME92040.S,ME92040.S-PD,2705399,999,2026,5,2026-05-25 00:00:00,9600,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,48.00,DR,21164.376,N
00030,SING,ME92040,ME92040.S,ME92040.S-T2,2705193,999,2026,5,2026-05-25 00:00:00,2000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,2.00,TO,4409.245,N
00030,SNG4,PP05S,PP05S.S,PP05S.S-OP,2647981,999,2026,5,2026-05-25 00:00:00,12800,30240,307037,CPIC - Hong Kong,294294,Chongqing CPIC - Global Parent,Ethan Cheng,Hong Kong,64.00,DR,28219.167999999998,N
00030,SING,211018IX,211018IX.S,211018IX.S,2706203,999,2026,5,2026-05-26 00:00:00,1000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,1000.00,KG,2204.6,N
00030,SING,ME91240G,ME91240G.S,ME91240G.S-PD,2705939,999,2026,5,2026-05-26 00:00:00,5800,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,29.00,DR,12786.810500000001,N
00030,SING,ME91735,ME91735.S,ME91735.S-TL,2705974,999,2026,5,2026-05-26 00:00:00,6000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,6.00,TO,13227.735,N
00030,SING,ME91735,ME91735.S,ME91735.S-TL,2706043,999,2026,5,2026-05-26 00:00:00,2000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,2.00,TO,4409.245,N
00030,SING,PP05S,PP05S.S,PP05S.S-OP,2706043,999,2026,5,2026-05-26 00:00:00,4400,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,22.00,DR,9700.339,N
00034,SHAN,JS168,JS168.E,JS168.E-TO,2626236,999,2026,5,2026-05-27 00:00:00,2850,34240,307538,"SHANDONG FIBERGLASS GROUP CO.,LTD",309179,Shandong Fiberglass - Global Parent,Ethan Cheng,China,3.00,TO,6283.1741999999995,N
00034,SHAN,ME91240G,ME91240G.S,ME91240G.S-PD,2680804,999,2026,5,2026-05-27 00:00:00,2800,34220,327284,A-Star - China,334375,A-Star-Global Parent,Robin Li,China,14.00,DR,6172.943,N
00034,SHAN,ME91240G,ME91240G.S,ME91240G.S-PD,2703119,999,2026,5,2026-05-27 00:00:00,400,34220,353032,Shanghai Taipuwan(Achemical)-China,329796,Shanghai Achemical-Global Parent,Robin Li,China,2.00,DR,881.849,N
00034,SHAN,ME91735,ME91735.S,ME91735.S-OP,2669400,999,2026,5,2026-05-27 00:00:00,4200,34240,304363,WEIYUAN NEIHUA-China,330955,Sichuan Weibo Group -Global Parent,Ethan Cheng,China,21.00,DR,9259.4145,N
00034,SHAN,ME92040,ME92040.S,ME92040.S-PD,2703122,999,2026,5,2026-05-27 00:00:00,10000,34220,353032,Shanghai Taipuwan(Achemical)-China,329796,Shanghai Achemical-Global Parent,Robin Li,China,50.00,DR,22046.225,N
00034,SHAN,ME92040,ME92040.S,ME92040.S-T2,2662551,999,2026,5,2026-05-27 00:00:00,6000,34220,327284,A-Star - China,334375,A-Star-Global Parent,Robin Li,China,6.00,TO,13227.735,N
00034,SHAN,ME92040,ME92040.S,ME92040.S-T2,2706787,999,2026,5,2026-05-27 00:00:00,6000,34220,327284,A-Star - China,334375,A-Star-Global Parent,Robin Li,China,6.00,TO,13227.734999999999,N
00030,SING,ME91735,ME91735.S,ME91735.S-OP,2707550,999,2026,5,2026-05-28 00:00:00,8000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,40.00,DR,17636.98,N
00030,SING,PP05S,PP05S.S,PP05S.S-OP,2707550,999,2026,5,2026-05-28 00:00:00,1600,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,8.00,DR,3527.396,N
00030,SING,PP05S,PP05S.S,PP05S.S-OP,2707601,999,2026,5,2026-05-28 00:00:00,1000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,5.00,DR,2204.6225,N
00030,SING,PP05S,PP05S.S,PP05S.S-OP,2707702,999,2026,5,2026-05-28 00:00:00,800,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,4.00,DR,1763.698,N
00030,SNG4,ME91240G,ME91240G.S,ME91240G.S-PD,2675658,999,2026,5,2026-05-28 00:00:00,4000,30200,300385,Michelman New Material - China,291477,Michelman Asia-Pacific - Global Parent,,China,20.00,DR,8818.49,N
00030,SING,ME87235,ME87235.S,ME87235.S-T2,2708320,999,2026,5,2026-05-29 00:00:00,10000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,10.00,TO,22046.225,N
